title,datetime,location,address,latitude,longitude,description,link
Zeitreise - Vom Urknall zum Menschen,2025-07-19T19:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Wie war das mit dem Urknall? Woher kommen die Sterne und Planeten? Was hat sich auf der Erde abgespielt?Auf einer Zeitreise vom Beginn des Universums bis heute werden Sie Zeuge von der Geburt der ersten Sterne und der Entstehung der Milchstraße. Sie erleben gewaltige Sternexplosionen, katastrophale Kometeneinschläge auf der Ur-Erde und die Entwicklung des Lebens.Um die dabei auftretenden unvorstellbar großen Zeiträume besser zu begreifen, denken wir uns die kosmische Geschichte auf die Länge eines Jahres verkürzt. Das Universum wäre demnach am 1. Januar entstanden und ein Tag entspräche 40 Millionen Jahren in der Wirklichkeit. Das Aussterben der Dinosaurier vor 65 Millionen „realen“ Jahren fiele auf den 30. Dezember des kosmischen Jahres und unsere heutige Zeit, in der wir das Weltall mit Teleskopen erforschen, auf den 31. Dezember kurz vor Mitternacht. Kommen Sie mit auf eine Reise durch rund 14 Milliarden Jahre Weltgeschichte!Eine Produktion zehn deutscher Planetarien, unter anderem des Planetariums Mannheim, und unter Federführung des LWL-Planetariums MünsterDauer der Veranstaltung: ca. 75 MinutenFür Erwachsene und Kinder ab 10 JahrenEinlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass möglich! Bitte seien Sie pünktlich.Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/zeitreise_vom_urknall_zum_menschen-6
Die Tagesshow – It’s called Fake News (Im Anschluss Nachgespräch mit Journalist Constantin Schreiber),2025-07-19T19:00:00,"Badisches Staatstheater, STUDIO","Baumeisterstraße 11, 76137 Karlsruhe",49.0048704,8.4046989,,https://kalender.karlsruhe.de/db/termine/theater/die_tagesshow_its_called_fake_news_im
Unsere Wünsche – Unsere Utopien,2025-07-19T19:00:00,Alt-Katholische Kirche,"Ökumeneplatz, Röntgenstraße 1, 76133 Karlsruhe",,,"Rechtsdruck, Klimawandel und Krieg lassen uns Sorgen um unsere 
Zukunft machen. Im reaktionären Kampf gegen die negativen Entwicklungen 
in unserer Gesellschaft geht die Hoffnung auf eine bessere Welt schnell 
unter. In unserem Programm stellen wir unsere Wünsche und unsere Utopien
 wieder in den Mittelpunkt, um aus ihnen neue Kraft zu schöpfen und 
gemeinsam für eine freiere, gerechtere und tolerantere Welt einzustehen.",https://kalender.karlsruhe.de/db/termine/musik/unsere_wunsche_unsere_utopien
Die Verlorenen (Nur noch wenige Male),2025-07-19T18:30:00,"Badisches Staatstheater, Kleines Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/theater/die_verlorenen_nur_noch_wenige_male
Mädchenschrift,2025-07-19T18:00:00,"Badisches Staatstheater, INSEL","Karlstrasse 49 b, 76133 Karlsruhe",49.0047189,8.3957424,,https://kalender.karlsruhe.de/db/termine/theater/madchenschrift-1
6. Grünwinkler Nachtflohmarkt,2025-07-19T18:00:00,Parkplatz Pfitzenmeier Premium Ressort,"Rudolf-Freytag-Straße 6, 76189 Karlsruhe",49.0000731,8.3457944,"Endlich
kann wieder gefeilscht und gestöbert werden. Der Termin für unseren 6.
Grünwinkler Nachtflohmarkt steht fest: 19.07.2025. Möchten Sie  einen Stand? 5x5
Meter für 20 € oder 5x7 Meter für 35 €? Mittlerweile sind wir ausverkauft und können Sie nur auf die Warteleiste setzen, wenn jemand absagt.Schreiben
Sie uns mit Angabe einer Telefonnummer an flohmarkt@bv-gruenwinkel.deAnsonst, einfach vorbei kommen und stöbern, von 18 - 0 Uhr. Speisen und Getränke sind vorhanden.",https://kalender.karlsruhe.de/db/termine/messen_und_kongresse/6_grunwinkler_nachtflohmarkt
Hidden Talents (Tanz-Fest-Woche),2025-07-19T17:30:00,"Staatstheater, siehe Beschreibung",,,,,https://kalender.karlsruhe.de/db/termine/theater/hidden_talents_tanz_fest_woche-3
Die SONNE - unser lebendiger Stern,2025-07-19T17:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Die SONNE - unser lebendiger SternDie Sonne scheint schon seit viereinhalb Milliarden Jahren auf unsere Erde und erwärmt sie inmitten eines unbarmherzig kalten Weltraums. Sie ist unser nächster Stern und das Kraftwerk unseres Planeten, die Quelle der Energie, die Wind und Wetter und alles Leben antreibt.Der Lauf der Sonnenscheibe über den Himmel - Tag für Tag, Monat für Monat - war für unzählige frühere Zivilisationen die einzige Möglichkeit, die Zeit zu messen.Die Sonne hat es in sich: Obwohl die Sonne ein typischer Zwergstern ist, verbraucht sie jede Sekunde 600 Millionen Tonnen Wasserstoff und ist 500 Mal so massiv wie alle Planeten zusammen.Entdecken Sie die Geheimnisse unseres Sterns in dieser Planetariumsshow und erleben Sie nie zuvor gesehene Bilder der gewaltigen Oberfläche der Sonne in einem beeindruckenden Fulldome-Format und lernen Sie den wichtigsten Stern Ihres Lebens besser kennen!Dauer der Veranstaltung: ca. 60 MinutenAb 10 JahrenEinlass: jeweils ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass möglich!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/die_sonne_unser_lebendiger_stern-15
Apero Tour,2025-07-19T17:00:00,City Tour durch Karlsruhe,,,,"Bei dieser neu konzipierten Stadtführung der Firma BOService ist Beginn und Ende mit einem kurzen Stopp im Laden vomFASS Karlsruhe verbunden.Julia Kalmbach und ihr Team erwarten uns im Herzen von Karlsruhe direkt am Marktplatz.Nach einem Aperitif, auf Wunsch auch alkoholfrei, beginnen wir unserem ca. 1,5 stündigen Stadtrundgang.Über den Rondellplatz, Stephanplatz, Ludwigsplatz erreichen wir den Botanischen Garten und das Schloss.Als Belohnung erwartet uns dann zu Ende der Tour eine kleine kulinarische Stärkung im Laden vomFass.Auch andere zusätzliche Termine sind jederzeit nach Rücksprache mit dem Veranstalter möglich.Preise:Erwachsene: Euro 15,00Kinder und Jugendliche 6-14 Jahre: freiInfoTel.: 0721/91679888 oder 0170/2935072Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforderlichMindestteilnehmerzahl: 6 Personen",https://kalender.karlsruhe.de/db/termine/stadtleben/apero_tour-20
Die Lukaskirche und ihr Architekt – Zum 100. Geburtstag von Erich Rossmann (1925–2010),2025-07-19T17:00:00,"Evang. Lukaskirche, Hagenstraße 7",,,,"Programm:• Vortrag von Dr. Clemens Kieser (Landesamt für Denkmalpflege):  „Auf 
den Schultern von Riesen: Die Lukaskirche zwischen Tradition und 
Moderne“• Buchvorstellung:  „Im Dammerstock habe ich mich immer verirrt“ – 
Erinnerungen aus einem Karlsruher Architektenleben von Erich 
Rossmann (Verlag der Buchhandlung Walther und Franz König, Köln 2025)• Kurzvortrag von Friedrich Waltz:  „Das Büro Rossmann + Partner und 
sein Chef“ – Erinnerungen eines Mitarbeiters aus dreißig JahrenIm Anschluss:Gespräche bei badischer Gastlichkeit.Eintritt frei. Alle Interessierten sind herzlich willkommen!Veranstalter:Der Ältestenkreis der Lukasgemeinde und der Verein „Wir für Lukas“ in Zusammenarbeit mit der Ruth- und Erich-Rossmann-Stiftung",https://kalender.karlsruhe.de/db/termine/architektur/die_lukaskirche_und_ihr_architekt_zum
Armstrong - die abenteuerliche Reise einer Maus zum Mond,2025-07-19T15:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Eine kleine Maus begibt sich auf eine große ReiseDie kleine, wissbegierige Maus Armstrong ist fasziniert vom Weltraum, besonders vom Mond. Bei klarer Nacht beobachtet sie ihn mit ihrem kleinen Fernrohr und möchte unbedingt mehr über ihn erfahren. Die anderen Mäuse behaupten, er bestünde aus Käse – aber Armstrong glaubt nicht daran. Wie kann sie beweisen, dass der Mond – wie die Erde auch – aus Gestein besteht? Schließlich macht sie sich daran, in ihrer Dachkammer eine Rakete zu bauen, um als erste Maus zum Mond zu fliegen. Wird sie es schaffen? Und was für Abenteuer warten noch auf die mutige kleine Maus?Produktion der Stiftung Planetarium BerlinBild © Torben Kuhlmann/NordSüd VerlagDauer ca. 60 MinutenFür Kinder ab 5 JahrenEinlass ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/literatur/armstrong_die_abenteuerliche_reise_einer_maus_zum_mond
20 Jahre Physikerchor - Jubiläumskonzert & Grillfest,2025-07-19T15:00:00,"KIT Campus Süd, Gaede-Hörsaal, Geb. 30.22","Kaiserstraße 12, 76131 Karlsruhe",49.0094722,8.4115959,"Mit diesem Jubiläumsprogramm zeigt der Physikerchor wieder seine Vielseitigkeit und das alles a cappella: Wir singen auf Schwedisch, Italienisch, Latein, Englisch, Persisch und sogar auch auf Deutsch. Die musikalische Reise geht von der Kirchenmusik und dem Karneval des 16. Jahrhunderts bis zur aktuellen Popbühne.Es wird gestaunt und geträumt, aber es zieht sich auch viel Humor durch das Programm. Doch Musik schafft es auch Konflikten, innerlich und äußerlich, eine Stimme zu geben.Wir freuen uns darauf in etwa einer Stunde das Leben in vollen Zügen zu feiern.Der Eintritt ist frei.Leitung: Benjamin FörsterSamstag 19. Juli 2025, 15:00 UhrGaede Hörsaal, Engesserstraße 7, KarlsruheZur Feier des Jubiläums laden wir anschließend an das Konzert zum gemeinsamen Grillen ein.Sonntag, 20. Juli 2025, 19:00 UhrChristi Auferstehungskirche, Röntgenstraße 3, Karlsruhe",https://kalender.karlsruhe.de/db/termine/musik/20_jahre_physikerchor_jubilaumskonzert_grillfest
Christian Hip Hop Tanzworkshop,2025-07-19T14:30:00,Tanzschule Dance Loft by Mary,"Dieselstraße 8, 76327 Pfinztal",49.007824,8.5242328,"Hip-Hop Tanzen?Neue Mitmenschen kennenlernen?Ein Safe Space du selbst zu sein?Spaß, Leidenschaft, Bewegung erleben ? Respektvoller Umgang?Das erlebst du bei uns;)Manasseist leidenschaftlicherTänzer und Choreograph. Seine Erfahrung von Meisterschaften bis hin zu seinem 1 jährigen Studium in Sydney, Australien in Tanz strahlt er aus.Tanzen ist mehr als Bewegung– es ist Ausdruck von Freude. Bei uns verbinden wir moderne Tanzstile mit einer tiefen Bedeutung, in dem wir bewusste Lieder mit einer Botschaft ausleihen die positive Liedtexte haben aufbauend und inspirierend sind.Wir von DLD Ministrymöchten Tänzern langfristig die Möglichkeit bieten, sich zu entfalten, Community zu schaffen, gemeinsam Raum für mehr schaffen uvm.",https://kalender.karlsruhe.de/db/termine/theater/christian_hip_hop_tanzworkshop
Hinterhofidylle in der Innenstadt-West,2025-07-19T14:00:00,Eingang Karl Apotheke in der Karlstr. 18 (hinter Postgalerie),,,,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/hinterhofidylle_in_der_innenstadt_west-14
Filmstars in der Fächerstadt. Die Bambi-Verleihungen in Karlsruhe,2025-07-19T13:00:00,Stadtmuseum im Prinz-Max-Palais,"Karlstraße 10, 76133 Karlsruhe",49.0111857,8.3947581,"Vor 70
Jahren, wurde der Bambi-Filmpreis erstmals in der Fächerstadt im Rahmen einer
öffentlichen Verleihung überreicht. Das Stadtmuseum im Prinz-Max-Palais lässt diese Ära
in der Sonderausstellung wieder lebendig werden.Bei der kostenlosen Telefonführung am Samstag, 19. Juli, um 13 Uhr dreht sich alles
darum, wie die in der Ausstellung vorgestellten Zeitzeuginnen und Zeitzeugen
die Bambi-Verleihungen in Karlsruhe erlebten. Bei diesem barrierefreien Angebot
gehen die Hörerinnen und Hörer bequem von Zuhause aus per Telefon mit Eva
Unterburg auf Entdeckungsreise durch die Räume und erfahren mehr über die
persönlichen Erinnerungen und besonderen Erlebnisse rund um den bekannten Filmpreis.Die Teilnehmerzahl ist begrenzt, eineAnmeldung bis spätestens 18. Juliunter
stadtmuseum@kultur.karlsruhe.de oder 0721/133-4231 ist erforderlich.Foto: V. l. n. r. mit ihren Bambis in den Händen auf der Bühne in der Schwarzwaldhalle stehend: Heinz
Rühmann, Paula Wessely, Götz George, Loni von Friedl, Ruth Leuwerik, Sophia Loren und Rock Hudson, 1962.©Stadtarchiv Karlsruhe, Bildarchiv Schlesiger",https://kalender.karlsruhe.de/db/termine/ausstellungen/filmstars_in_der_facherstadt_die_bambi-11
Offene Pforte 2025,2025-07-19T13:00:00,Private Gärten und Höfe der Offenen Pforte,,,,"Der Soziale Garten der Arbeitsförderung Karlsruhe gGmbH (afka) präsentiert einen Schaugarten auf einer Fläche von mehr als 7 000 Quadratmetern mit vielen Blumen, Heilkräutern und Gemüsepflanzen, darunter auch seltene und wenig bekannte Arten. Im großen Gewächshaus werden wärmeliebende und exotische Pflanzen kultiviert. Ein besonderer Augen- und Gaumenschmaus sind die mehr als 90 Tomatensorten. Der Soziale Garten ist seit Mai 2023 eine von der Arbeitsförderung Karlsruhe gGmbH (afka) getragene soziale Einrichtung. Im Rahmen der Wiedereingliederung in den Arbeitsprozess 
arbeiten dort bis zu 30 langzeitsarbeitslose Menschen. Es fällt überwiegend gärtnerische Handarbeit an. Ein Großteil der täglichen Ernte in Bioqualität wird an soziale 
Einrichtungen verteilt. Der Garten dient auch als Lernort und wird von Kindern gern besucht. Der Soziale Garten der Arbeitsförderung Karlsruhe gGmbH ist Preisträger der UN-Dekade Biologische Vielfalt 2018. Weitere Informationen erhalten Sie auf der Internetseite: https://www.af-ka.deWo?Gewann: Im Brühl 1, Stadtteil: Wolfartsweier, Zufahrt über Wettersteinstraße in Richtung Norden, auf Höhe der Talwiesenstraße links, 50 Meter Feldweg zum GartenWann?Samstag, 19. Juli von 13 bis 17 UhrWer?Birgit Horstmann und Daniel Schlager",https://kalender.karlsruhe.de/db/termine/stadtleben/offene_pforte2025n-21
Sommerfest und Flohmarkt der Vogelfreunde Neureut,2025-07-19T12:00:00,Vogelpark Neureut,"Bachenweg 2, 76149 Karlsruhe",49.0511714,8.3730632,"Sommerfest und FlohmarktVogelfreunde Neureut 1953 e.V.Auch in diesem Jahr möchten wir Sie gerne wieder zu unserem Sommerfest in den Vogelpark Neureut einladen. Stöbern Sie in unserem Flohmarkt nach tollen Schnäppchen, schlendern Sie durch unsere Parkanlage, sagen Sie unseren Tieren Hallo und stärken Sie sich mit Würstchen, vegetarischen Gerichten oder Kuchen sowie Getränken. Natürlich stehen wir auch immer gern für Gespräche mit interessierten Besuchern zur Verfügung.Zu Essen gibt es Metzgerbratwurst (auch veggie), Kartoffelsalat, Kuchen, außerdem Kaffee und kühle Getränke.Die Einnahmen kommen allesamt den Tieren zu Gute. Der Vogelpark beherbergt das Tierschutzprojekt PAPAVEO, das mit mehreren Tierschutzpreisen ausgezeichnet wurde.Vorbeikommen lohnt sich also allemal! Wir freuen uns auf euch!",https://kalender.karlsruhe.de/db/termine/stadtleben/sommerfest_und_flohmarkt_der_vogelfreunde_neureut-2
Der Regenbogenfisch,2025-07-19T11:30:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Im Kinder- & Familienprogramm:Der Regenbogenfisch und seine FreundeDer Regenbogenfisch ist der schönste Fisch im weiten Ozean. Sein Schuppenkleid schimmert in allen Farben des Regenbogens: Rot, Orange, Gelb, Grün, Blau, Indigo und Violett. Eines Tages verliert er seine Glitzerschuppe. Um sie wiederzufinden, taucht ab in das tiefe Meer. Dort findet er neue Freunde, die ihm helfen, seine Glitzerschuppe wiederzubekommen.Wir laden Euch ein, gemeinsam mit dem Regenbogenfisch in die Tiefsee zu tauchen. Dabei lernt ihr, wie die Farben im Regenbogen entstehen, und wie man die Fische sogar am Sternhimmel findet..Eine Kuppelproduktion nach den Büchern von Marcus Pfister, erschienen im NordSüd-Verlag.Nach den Büchern „Der Regenbogenfisch stiftet Frieden“ und „Der Regenbogenfisch entdeckt die Tiefsee“, erschienen im NordSüd-Verlag.Dauer: ca. 1 Stunde.Empfohlen für Kinder ab 4 Jahren.Einlass ab ca. 30 Minuten vor BeginnBitte beachten: Kein Nacheinlass! Bitte seien Sie pünktlich vor Ort.Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/literatur/der_regenbogenfisch-15
"jazz market . ""Three & more - für Reiner Ziegler""",2025-07-19T11:30:00,Hemingway Lounge in Karlsruhe,"Uhlandstrasse 26, 76135 Karlsruhe",49.0093234,8.3747613,"jazz market soll ganz dem virtuosen und leidenschaftlichen Jazzpianisten Reiner Ziegler gelten, der hier in der Hemingway Lounge nicht nur bei der von ihm und Christiane Domino ins Leben gerufenen Reihe BarJazz live an Donnerstagabenden regelmäßig zu hören war. Seine Band ""Three & More“ war sein Jazz Trio, das durch Gastmusiker immer wieder bis zum Quintett erweitert wurde. An diesem Samstag steht die Besetzung auf der Bühne, mit der er in den vergangenen drei Jahren in der Lounge die Sommerpause eingeläutet hat. Reiner Zieglers Freund Rainer Granzin übernimmt den Part am Klavier. Gäste sind die Saxophonistin Regina Fischer und der Geiger Herbert Gärtner. Was bleibt, sind Reiners vielschichtige Musik: eine perfekte Mischung aus Komplexität und Zugänglichkeit, anspruchsvoll und doch eingängig. Der Eintritt ist frei, der ""Musiker-Hut"" steht für einen Obolus an die Künstler am Eingang bereit.",https://kalender.karlsruhe.de/db/termine/musik/jazz_market_three_more_fur_reiner_ziegler
FamilienOrchesterKonzert,2025-07-19T11:30:00,"Hochschule für Musik Karlsruhe, CampusOne, Wolfgang-Rihm-Forum","Am Schloss Gottesaue 7, 76131 Karlsruhe",49.0049037,8.4265908,"Ein interaktives Konzert mit Werken vonGeorge Gershwin(1898–1937) An American In ParisWolfgang Amadeus Mozart(1756–1791) Konzert für Klavier und Orchester c-Moll KV 491Edward Elgar(1857–1934) Variations on an Original Theme ‚Enigma‘Im Anschluss: Musikinstrumente zum Anfassen und Ausprobieren!Shichan Li,KlavierSchulmusikOrchester der Hochschule für Musik KarlsruheLeitungStefan OttersbachModeration & Konzept Studierende des Studiengangs Master MusikpädagogikLeitungDr. Cornelia Wild · Stefanie SchopfIm Anschluss: Musikinstrumente zum Anfassen und Ausprobieren!Bei diesem Konzert gilt für Kinder der ermäßigte Preis von 2,50 €5 € · 2,50 € (erm) ohne Zusatzgebühren bei den Vorverkaufsstellenoder online Tickets → www.reservix.de aber hier zzgl. Gebühren",https://kalender.karlsruhe.de/db/termine/musik/familienorchesterkonzert
"Genuss in Durlach - ein kulinarischer Rundgang zu Durlachs ""Genießerlädlen""",2025-07-19T11:00:00,Denkmal vor Friedrich-Realschule,"Pfinztalstraße 78, 76227 Karlsruhe",48.9999017,8.4694394,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/genuss_in_durlach_ein_kulinarischer-1
Fahrradflohmarkt,2025-07-19T11:00:00,Albschule,"Scheibenhardter Weg 23, 76199 Karlsruhe",48.9804733,8.3917192,"Wir verkaufen alte, gebrauchte Fahrräder, die von unserer Fahrradwerkstatt wieder hergerichtet wurden.Es handelt sich vor allem um ältere Stadt-Fahrräder für Erwachsene. Es sind auch ein paar Tandems und Kinderfahrräder dabei.Der Erlös des Flohmakts wird für Fahrradprojekte der Albschule verwendet: Ausstattung der Radsportgruppe, Instandhaltung der Schulhoffahrzeuge, Material für Bewegungsförderung und Verkehrserziehung sowie für neue Fahrrad-Helme.Anfragen zum Verkauf eigener Fahrräder bitte bis zum 17.7. an radblitz@albschule.de",https://kalender.karlsruhe.de/db/termine/stadtleben/fahrradflohmarkt
Michel in der Suppenschüssel (ab 5),2025-07-19T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Hast du schon mal was von Michel gehört?
Michel aus Lönneberga in Smäland in Schweden?
Dieser Michel ist 5 Jahre alt und so stark wie ein kleiner Ochse. Und wenn er schläft, sieht er aus wie ein kleiner Engel.
Und wenn er nicht schläft, hat er mehr Unsinn im Kopf, als das Jahr Tage hat.
Jedenfalls verging kein Tag, an dem nicht irgendeiner stöhnte: „Oh dieser Michel!“
Dabei tat er das alles nur aus lauter Freundlichkeit und damit alle ein lustiges Leben haben…

 „Wie man Kinderbücher schreibt?
Man muss nur einfach selbst ein Kind gewesen sein. Und sich daran erinnern wie es war.“  (Astrid Lindgren)Spiel: 		Friederike Krahl und Thomas HänselRegie:		Lisa Augustinowski",https://kalender.karlsruhe.de/db/termine/theater/michel_in_der_suppenschussel_ab5n-16
Kindermusical,2025-07-19T11:00:00,Lutherkirche (am Gottesauer Platz),"Durlacher Allee 23, am Gottesauer Platz, 76131 Karlsruhe",,,"Kinder- und Jugendkantorei der LutheranaCappella LutheranaRegie: Natalia Haagen, Leitung: Dorothea Lehmann-Horsch & MusicalteamDieses Mal geht es um die bekannte biblische Geschichte von „Jona“ – Jona ist ein besonderer Junge, weil er Gott widerspricht und dessen Auftrag nicht annimmt. In diesem Kindermusical wird er deshalb als Schüler dargestellt, der gelernt hat, alles zu diskutieren und in Frage zu stellen. Ein Witz, der sich als Running Gag durch das Stück zieht („Zwei Männer fallen durch einen Schornstein…“) veranschaulicht humorvoll, wie das funktioniert.Auf einer abenteuerlichen Reise wird Jona bei einem großen Sturm aus dem Schiff ins Meer geworfen, von einem Wal verschluckt und wieder ausgespuckt. Er schafft es dann doch irgendwann bis nach Ninive und wendet alles zum Guten – und er hat dabei gelernt, dass er nicht immer Recht haben kann, mit Ausnahme der Geschichte von den zwei Männern, die durch einen Schornstein gefallen sind…Die Aufführungen werden durch ein Kammerorchester und professionelle Licht- und Tontechnik vervollkommnet. Das Musical ist durch seine hohe musikalische Qualität ein besonderes kulturelles Angebot – nicht nur für Familien. Es ist für Kinder geeignet, die in der Lage sind, einer Aufführung mit der Dauer von ca. einer Stunde aufmerksam zu folgen. Karten gibt es für 12/7 € im Vorverkauf beim Musikhaus Schlaile oder direkt an der Konzertkasse.",https://kalender.karlsruhe.de/db/termine/musik/kindermusical
SIMSA- Singen zur Marktzeit am Samstag,2025-08-02T11:00:00,Stadtkirche Durlach,"Pfinztalstraße 31, 76227 Karlsruhe",48.9988594,8.4713534,"Lieder aus aller Welt, Volks- und Kirchenlieder, Klassiker aus Rock und PopLeitung: Johannes Blomenkamp-Eintritt frei-",https://kalender.karlsruhe.de/db/termine/musik/simsa_singen_zur_marktzeit_am_samstag-1
WORKSHOP: Heimische Wildstauden und ihre Verwendung,2025-07-19T11:00:00,HWK Gärtnerei Grötzingen,"Am Viehweg 15, 76229 Karlsruhe",49.0237854,8.4931563,"Tauche ein in die Welt der Wildstauden und erfahre mehr über dasProgramm Tausend Gärten – Tausende Arten,an dem die HWK Gärtnerei sich beteiligt. Mit unseren StaudenexpertInnen lernst du alles über Wildstauden, von der Pflanzung bis zur Vermehrung.Kosten:19 EuroAnmeldung:maximal 8 TeilnehmerInnenAnmeldung per E-Mail an gaertnerei@hwk.com.Bitte geben Sie in der E-Mail Ihren Namen und Ihre Adresse an, damit wir die Rechnung erstellen können. Ihre Anmeldung gilt als bestätigt, sobald Sie den Rechnungsbetrag überwiesen haben.",https://kalender.karlsruhe.de/db/termine/workshop_heimische_wildstauden_und_ihre_verwendung
Heimatstadt Karlsruhe Stadtführung,2025-07-19T11:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097995,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-341
Entdecke die Natur mit Nature Journaling,2025-07-19T10:00:00,Naturschutzzentrum Karlsruhe-Rappenwört,"Hermann-Schneider-Allee 47, 76189 Karlsruhe",48.9961878,8.3035929,"Die Natur steckt voller Wunder und spannender Lebewesen, die darauf warten entdeckt zu werden. Das Nature Journaling bietet einen kreativen Zugang zur Natur und begeistert Jung wie Alt für Naturerlebnisse.Lerne diese Naturbeobachtungs-Methode kennen und erfahre, was für die Umsetzung nötig ist. Durch ein bewusstes Erleben der Natur werden nicht nur die Sinne geschärft!In verschiedenen Übungen bekommt ihr kreative Anregungen auch für die erfolgreiche Umsetzung in der Umweltbildung.
Seminarinhalte:- Grundwissen Nature Journaling als Methode- Benötigte Materialien und Voraussetzungen- Einsatzmöglichkeiten- Kreative Anregungen und Ideen zur Nutzung des JournalsLeitung:Lia RumpfKostenbeitrag:50 € pro PersonAnmeldung mit Vorabüberweisung der Teilnahmegebühr bis 14.07.2025",https://kalender.karlsruhe.de/db/termine/stadtleben/entdecke_die_natur_mit_nature_journaling
Offene Pforte 2025,2025-07-19T10:00:00,Private Gärten und Höfe der Offenen Pforte,,,,"Dieser etwa 150 Quadratmeter große Garten ist Teil eines
Blockinnenhofs, den ein Mieter achtsam unterhält und pflegt. Die
anderen Hausbewohner erfreuen sich so an einem grünen und
blühenden Raum vor ihrem Zuhause, der Energie spendet. Während
der Besichtigungszeit kann man direkt von der Haustür bis zum Hof
durchgehen. Neben einem Sitzplatz ist dort ein Auslauf für die im
kleinen Beiertheimer Idyll beheimateten Schildkröten und davor ein
Beet mit mehreren Bonsaipflanzen. Ein Teil der Pflanzen in Kübeln
oder Töpfen ist nicht winterfest und überwintert im Keller. Im Sommer
werden einige Kräuter, Stauden und Gehölze sowie verschiedene
Sommerblumen und Tomaten gepflanzt. Einen zweiten Teil des Hofes
betreuen Mieter des Nachbarhauses.Wo?Karolinenstraße 10, Stadtteil: BeiertheimWann?Samstag, 19. Juli von 10 bis 17 Uhr, nach telefonischer Vereinbarung auch abweichende Besichtigungszeiten möglich: 0151 5134 0824Wer?Peter Wentz",https://kalender.karlsruhe.de/db/termine/stadtleben/offene_pforte2025n-28
[MASTERCLASS] #11,,Zentrum für Kunst und Medien (ZKM),"Lorenzstraße 19, 76135 Karlsruhe",49.0012852,8.3836005,"In Kooperation mit professionellen Kulturschaffenden und dem ZKM-Team nutzen die Jugendlichen die Gelegenheit, sich und ihre Arbeit in einem künstlerischen Umfeld auszuprobieren und Teil der Ausstellungswelten des ZKM zu werden.Unsere diesjährigen Stipendiat:innen sind: Fatemeh Azizi, Vein Narges Azizi, Jonas Kohlbecker, Lemis Köksal, Philine Sophie Schütte, Finn Wirtz, Ksenija Zoric",https://kalender.karlsruhe.de/db/termine/ausstellungen/masterclass11n
