title,datetime,location,address,latitude,longitude,description,link
Stadtführung Karlsruhe,2025-11-30T14:00:00,City Tour durch Karlsruhe,,,,"Plant ihr, Karlsruhe ein wenig näher kennenzulernen? Die lebendige ehemalige Landeshauptstadt von Baden, wartet darauf, von euch entdeckt zu werden. Bei Stadtführungen in Karlsruhe könnt ihr Kultur, Sehenswürdigkeiten und Geschichte hautnah erleben. Eine geführte Tour bietet euch die Möglichkeit, die Schönheit und Vielfalt von Karlsruhe zu entdecken und euch begeistern zu lassen.Auch andere zusätzliche Termine sind jederzeit nach Rücksprache mit dem Veranstalter möglich.Treffpunkt: Direkt vor dem Rathaus der Stadt KarlsruhePreise:Erwachsene: Euro 10,00Kinder und Jugendliche 6-14 Jahre: freiInfoTel.: 0721/91679888 oder mobil 0170/2935072Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforderlichMindestteilnehmerzahl: 6 Personen",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtfuhrung_karlsruhe-235
Der kleine Weihnachtsmann (ab 4),2025-11-30T14:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Weit
im Norden liegt gut versteckt das Dorf der Weihnachtsmänner. Alle Jahre wieder machen sie sich auf, die
Kinder der Welt zu beschenken. Auch der kleine Weihnachtsmann freut sich auf die
Reise zu den Kindern. Und wie! Immer ist er der erste, der seinen Schlitten
geputzt, seine Stiefel poliert und die Geschenke sorgfältig verpackt hat.Und
dann ist es doch wieder jedes Jahr dasselbe: Weil er so klein ist, nehmen ihn die
großen Weihnachtsmänner nicht mit!Aber
da gibt es ja noch die Tiere des Waldes. Und so kommt dieses Jahr alles
anders...",https://kalender.karlsruhe.de/db/termine/theater/der_kleine_weihnachtsmann_ab4n-27
Die Schneekönigin,2025-11-30T14:00:00,"Badisches Staatstheater, Kleines Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/theater/die_schneekonigin-23
Botanische Führung: Der Winter kommt,2025-11-30T11:15:00,KIT Botanischer Garten,"Am Fasanengarten 2, 76131 Karlsruhe",49.0127476,8.4190266,"Herbstfärbung ist wohl die
auffälligste Vorbereitung von Pflanzen auf den Winter.Aber welche weiteren, nicht so offensichtlichen Vorkehrungen treffen Pflanzen?Bei der Behandlung dieser
Frage erfahren die Teilnehmerinnen und Teilnehmer der Führung so nebenbei
(fast) alles über Samen, Früchte, Knollen, Zwiebeln und bunte Blätter.Referent: Dr. Max SeyfriedHinweis:Teilnehmerzahl ist begrenzt!Anmeldung wird deshalb empfohlen unter: www.kit-gartenfreunde.de",https://kalender.karlsruhe.de/db/termine/literatur/botanische_fuhrung_der_winter_kommt
"""Jazz & More for Kids"" (und ALLE unter 100) . Im SANDKORN",2025-11-30T11:00:00,Das Sandkorn Theater & Mehr,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Am Sonntagvormittag wird das Sandkorn Karlsruhe
zur Bühne für ein ganz besonderes Familienkonzert. Mit Jazz & More for Kids
(und ALLE unter 100) erleben Kinder und Erwachsene Jazz hautnah – mit viel
Humor, Spielfreude und Mitmach-Spaß. Bekannte Lieder werden „verjazzt“ und neu
erfunden, improvisiert und gemeinsam mit dem Publikum gestaltet. Mal swingen
Enten, mal rocken Pferde, mal wird ein Improvisationswettstreit ausgetragen.
Dabei sind die Kinder eingeladen, mitzusingen, zu klatschen, zu tanzen und
selbst aktiv Teil des Konzerts zu werden. Neben dem großen Spaß vermittelt das
Format auch Wissen über Instrumente, Rhythmus und musikalische Formen. So zeigt
Jazz & More for Kids, dass Jazz generationsübergreifend begeistert – für
Kinder, Eltern und Großeltern gleichermaßen.",https://kalender.karlsruhe.de/db/termine/musik/jazz_more_for_kids_und_alle_unter_100_im_sandkorn
ZER-BRECH-LICH,2025-11-30T11:00:00,"Badisches Staatstheater, INSEL","Karlstrasse 49 b, 76133 Karlsruhe",49.004719,8.3957424,,https://kalender.karlsruhe.de/db/termine/theater/zer_brech_lich-1
Der kleine Weihnachtsmann (ab 4),2025-11-30T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Weit
im Norden liegt gut versteckt das Dorf der Weihnachtsmänner. Alle Jahre wieder machen sie sich auf, die
Kinder der Welt zu beschenken. Auch der kleine Weihnachtsmann freut sich auf die
Reise zu den Kindern. Und wie! Immer ist er der erste, der seinen Schlitten
geputzt, seine Stiefel poliert und die Geschenke sorgfältig verpackt hat.Und
dann ist es doch wieder jedes Jahr dasselbe: Weil er so klein ist, nehmen ihn die
großen Weihnachtsmänner nicht mit!Aber
da gibt es ja noch die Tiere des Waldes. Und so kommt dieses Jahr alles
anders...",https://kalender.karlsruhe.de/db/termine/theater/der_kleine_weihnachtsmann_ab4n-26
Sonntagsführung: Highlights,2025-11-30T11:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,"Sonntagsführung durch die DauerausstellungenKosten: Museumseintritt, Erwachsene zzgl. 2 €",https://kalender.karlsruhe.de/db/termine/ausstellungen/sonntagsfuhrung_highlights-1
Jazz & More for Kids,2025-11-30T11:00:00,Das Sandkorn Theater & Mehr,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Mal swingen die Enten, mal rocken die Pferde, mal gibt es einen Improvisationswettstreit. Danach wird im Sechs-Achtel-Takt so lange gerudert, bis wir bei den Krokodilen ankommen. Da kann das Publikum selbst beim Zuhören ins Schwitzen kommen!Bei Jazz & More for Kids, das Klein und Groß mitreißt und zum Mitmachen animiert, heißt das Motto: Singen, schnipsen, klatschen, rasseln, hören, bewegen und tanzen!Neben Spielspaß und Konzertvergnügen erfahren die Zuhörerinnen und Zuhörer in diesem etwas anderen Konzert nebenbei etwas über Instrumente, über Improvisation und Intervalle. Dreivierteltakt? Off-Beat? Triolen? Rondo?Danach wisst ihr Bescheid!Jazz & More for Kids aktiviert alle Sinne. Es öffnen sich die Herzen und Ohren, Bekanntes wird neu entdeckt.Das Publikum wird herzlich dazu eingeladen, sich auch mit Songs aus anderen Kulturen vertraut zu machen.Die Veranstaltung ist konzipiert für Kinder ab 4 Jahren.Es spielen:Peter Lehel - SaxophonPeter Schindler - PianoRosanna Zacharias - KontrabassMarkus Faller - Schlagzeug",https://kalender.karlsruhe.de/db/termine/theater/jazz_more_for_kids-10
Die Schneekönigin,2025-11-30T11:00:00,"Badisches Staatstheater, Kleines Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/theater/die_schneekonigin-22
Veganer Mitbringbrunch,2025-11-30T10:30:00,Z10,"Zähringerstraße 10, 76131 Karlsruhe",49.0085922,8.4141338,"Ihr 
habt vegane Leckereien, Appetit und Lust zu teilen? Wir veranstalten 
wieder einen veganen Mitbringbrunch - dieses Mal zusammen mit der 
veganen Hochschulgruppe! Kommt einfach vorbei, ihr braucht keine 
Anmeldung!",https://kalender.karlsruhe.de/db/termine/stadtleben/veganer_mitbringbrunch
Krippenfiguren schnitzen in der Holzwerkstatt,2025-11-30T10:00:00,Waldklassenzimmer,Kanalweg,49.0308152,8.3885978,"Maria, Josef und ein kleines Jesuskind selber gemacht, mit ganz einfachen Mitteln und dennoch gut erkennbar! Teilnehmende des letzten Jahres können weitere Krippenfiguren schnitzen.Referent: Thomas Katz, Erzieher und GrünholzschnitzerAnmeldungbis 21. NovemberKosten20 Euro / Teilnehmenden, 30 Euro / Eltern-Kind-Tandem, 35 Euro / Familie, inklusive Materialkosten",https://kalender.karlsruhe.de/db/termine/stadtleben/krippenfiguren_schnitzen_in_der_holzwerkstatt-1
"J. S. Bach – Wachet auf, ruft uns die Stimme, BWV 140",2025-11-30T10:00:00,Christuskirche Karlsruhe,"Riefstahlstraße, 76133 Karlsruhe",49.0135715,8.3859957,"KantatengottesdienstJ. S. BACH – WACHET AUF, RUFT UNS DIE STIMME, BWV 140Angelika Lenter, Sopran | Christian Dahm, BassSeniorenkantorei KarlsruheNachwuchschor Mädchen Cantus JuvenumKantatenorchester der ChristuskircheMartina Egli, LeitungPfarrerin Gabriele Hug, Liturgie und PredigtDiese Veranstaltung wird auf demYouTube-Kanalder Musik an der Christuskirche Karlsruhe live übertragen werden.",https://kalender.karlsruhe.de/db/termine/musik/j_s_bach_wachet_auf_ruft_uns_die_stimme_bwv140n
Wettbewerb zur Zukunft des Postgiro-Areals,,A SF,"Waldstraße 8, 76133 Karlsruhe",49.011056,8.3991139,Am 4.11.25 wurde die Entscheidung verkündet: Den Wettbewerb zur Neugestaltung des Postgiro-Areals konnte Max Dudler mit BIERBAUM.AICHELE landschaftsarchitekten für sich entscheiden.Entstehen soll an diesem prominenten Platz ein in allen Belangen nachhaltiger Stadtbaustein mit einer hohen Dichte und einem wohlüberlegten Mix von Nutzungen.Wir zeigen alle sechs Arbeiten der 2. Wettbewerbsphase noch einmal bei uns.,https://kalender.karlsruhe.de/db/termine/architektur/wettbewerb_zur_zukunft_des_postgiro_areals
5. AlumniKonzert,2025-12-01T19:30:00,"Hochschule für Musik Karlsruhe, CampusOne, Wolfgang-Rihm-Forum","Am Schloss Gottesaue 7, 76131 Karlsruhe",49.0049037,8.4265908,"AlumniKonzertWerke von FranzSchubert ·RobertSchumann ·Modest P.MussorgskiFauré QuartettDirk Mommertz, KlavierErika Geldsetzer, ViolineSascha Frömbling,ViolaKonstantin Heidrich,VioloncelloProgrammFranzSchubert(1797-1828)Adagio und Rondo Concertante für Klavierquartett F-Dur D 487Adagio - Allegro vivaceRobertSchumann(1810-1856)Klavierquartett Es-Dur op. 471. Sostenuto assai - Allegro ma non troppo2. Scherzo. Molto vivace - Trio I - Trio II3. Andante cantabile4. Finale. VivaceModest P.Mussorgski(1839-1881)Bilder einer Ausstellung in einer Bearbeitung des Fauré Quartetts1. Promenade2. Gnomus3. Promenade4. Das alte Schloss5. Promenade6. Tuilerien7. Bydlo8. Promenade9. Ballett der Küchlein in ihren Eierschalen10. Samuel Goldenberg und Schmuyle11. Der Marktplatz von Limoges12. Die Katakomben13. Mit den Toten in der Sprache der Toten14. Die Hütte der Baba Jaga15. Das große Tor von KiewDie Musiker des Fauré Quartetts sind in vieler Hinsicht Pioniere. Nachdem sie sich 1995 gleich zu Beginn ihrer Studienzeit in Karlsruhe im 150. Jubiläumsjahr Gabriel Faurés zusammengefunden hatten, wurde ihnen schnell klar, dass sich in dieser Kombination neue Repertoirewelten erforschen lassen. 2006 unterschrieb das Fauré Quartett einen Vertrag mit der Deutschen Grammophon und war damit in der Champions League des Klassikgeschäfts angekommen. Es entstanden Aufnahmen, die Maßstäbe setzten. Welttourneen tragen diese Kompetenz in die Ferne, internationale Meisterkurse geben sie an Studenten weiter. Die Mitglieder unterrichten außerdem an den Universitäten der Künste in Berlin und Essen. Darüber hinaus gehört die künstlerische Leitung des Festspielfrühlings Rügen ebenso zu ihren Aktivitäten wie die Arbeit als Quartet in Residence an der Hochschule für Musik Karlsruhe. Auf Reisen gastiert das Quartett in den wichtigsten Häusern der internationalen Konzertwelt vom Concertgebouw in Amsterdam über die Alte Oper in Frankfurt und die Berliner Philharmonie bis hin zum Teatro Colón in Buenos Aires und zur Wigmore Hall in London.Idee und Konzept Prof. Maria Stange und Gryta TatoryteVeranstaltung des Vereins AlumniCampusOne an der Hochschule für Musik Karlsruhe e. V.",https://kalender.karlsruhe.de/db/termine/musik/5_alumnikonzert
„Die Technik entspringt dem Geiste“ (Franz Liszt),2025-12-01T18:00:00,"Hochschule für Musik, Velte-Saal","Am Schloss Gottesaue 7, 76131 Karlsruhe",49.0049037,8.4265908,"„Die Technik entspringt dem Geiste“(Franz Liszt)Dr. h. c. Hans Hachmannim GesprächDenys Proshayev,dem ""russischen Klangmagier""und neuen Professor für Klavier und Methodik an der Hochschule für Musik KarlsruheEintritt freiVeranstaltung des Freundeskreises der Hochschule für Musik Karlsruhe",https://kalender.karlsruhe.de/db/termine/musik/die_technik_entspringt_dem_geiste_franz_liszt
Rundgang Areal Alter Schlachthof Karlsruhe,2025-12-31T16:00:00,Karlsruher Oststadt,Oststadt,49.0118481,8.4267919,"Alter Schlachthof – KreativparkEin spannendes Areal, eine spannende Führung!Weshalb ist der Kreativpark Alter Schlachthof so besonders?Kaldaunenwäsche, rote Roben des Bundesverfassungsgerichts, Schlosslichtspiele, Planetarium...Was haben alle diese Dinge mit dem Areal des Alten Schlachthofs zu tun?Neugierig?Erfahren Sie bei unserer Tour wie alles begann, nämlich als Schlachthof, bis hin zum heutigen Kreativpark der sich noch immer weiterentwickelt und interessante Nachbarn wie z. B. das Schloss Gottesaue hat.Erleben Sie die besondere Atmosphäre auf diesem 7ha großen Areal bei einer ca. 1,5-stündigen Führung mit vielen Erzählungen bei dem Sie unter vielem anderen auch erfahren weshalb es dort spukt ...Mehr wird aber noch nicht verraten.Auch andere Termine sind auf Anfrage jederzeit möglich.Wer anschließend einkehren möchte findet ebenfalls zahlreiche Möglichkeiten, gerne geben wir auch hierzu Tipps.Start des Rundgangs direkt an der Durlacher Allee,  Kreuzung Tullastrasse, an den großen Buchstaben "" Alter Schlachthof "".Mindestteilnehmer: 10 PersonenUm Anmeldung wird gebetenPreis: 10,- Euro pro PersonTermine und weitere Infos: 0721 91679888 oder 01702935072http://stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/rundgang_areal_alter_schlachthof_karlsruhe-298
Das neue Staatstheater – Baustellenführung durch Modul 1,2025-12-01T16:00:00,"Staatstheater, siehe Beschreibung",,,,,https://kalender.karlsruhe.de/db/termine/theater/das_neue_staatstheater_baustellenfuhrung_durch_modul1n-6
Die Schneekönigin,2025-12-01T11:30:00,"Badisches Staatstheater, Kleines Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/theater/die_schneekonigin-25
Der kleine Weihnachtsmann (ab 4),2025-12-01T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Weit
im Norden liegt gut versteckt das Dorf der Weihnachtsmänner. Alle Jahre wieder machen sie sich auf, die
Kinder der Welt zu beschenken. Auch der kleine Weihnachtsmann freut sich auf die
Reise zu den Kindern. Und wie! Immer ist er der erste, der seinen Schlitten
geputzt, seine Stiefel poliert und die Geschenke sorgfältig verpackt hat.Und
dann ist es doch wieder jedes Jahr dasselbe: Weil er so klein ist, nehmen ihn die
großen Weihnachtsmänner nicht mit!Aber
da gibt es ja noch die Tiere des Waldes. Und so kommt dieses Jahr alles
anders...",https://kalender.karlsruhe.de/db/termine/theater/der_kleine_weihnachtsmann_ab4n-29
Fachtag für Lesepat*innen und Lehrkräfte,2025-12-01T11:00:00,Stadtbibliothek Karlsruhe - Stadtbibliothek im Neuen Ständehaus,"Ständehausstraße 2, 76133 Karlsruhe",49.0089212,8.4003588,"Unter dem Titel „Lesekompetenz stärken – durch ehrenamtliche Lesepat*innen“ laden wir Sie herzlich zu einem spannenden Fachtag ein, der im Rahmen einer Bildungspartnerschaft gestaltet wurde.Freuen Sie sich auf Workshops und Fachvorträge rund um die Themen Leseförderung, Methoden, Motivation, Lesen in Leichter Sprache, digitales und analoges Material und die Zusammenarbeit von Lehrkräften und ehrenamtlichen Lesepat*innen. Beim Markt der Möglichkeiten erwartet Sie allerlei Input und die Möglichkeit zum Austausch. Gelingensfaktoren von ehrenamtlicher Leseförderung werden in der Podiumsdiskussion erfahrbar.Für Snacks und Getränke ist gesorgt.Zielgruppe:Lesepat*innen & LehrkräfteAnmeldung:https://kurzly.de/3luj9, Die Anmeldung zu den Workshops erfolgt vor Ort.Eintritt:kostenfreiOrt:Der Fachtag findet in der Stadtbibliothek im Neuen Ständehaus (Eröffnung um 11 Uhr) und der Badischen Landesbibliothek statt.Foto: AdobeStock - PixelShot",https://kalender.karlsruhe.de/db/termine/literatur/fachtag_fur_lesepatinnen_und_lehrkrafte
Lesekompetenz stärken – durch ehrenamtliche Lesepatinnen und Lesepaten,2025-12-01T11:00:00,Badische Landesbibliothek,"Erbprinzenstraße 15, 76133 Karlsruhe",49.0077978,8.3988823,"Wie können wir Kinder und Jugendliche besser beim Lesen unterstützen? Welche Rolle spielt dabei ehrenamtliches Engagement in der schulischen Förderung – und darüber hinaus? Wie kann ich mich als Lesepate ehrenamtlich engagieren?Der Fachtag bietet spannende Workshops und Fachvorträge rund um die Themen Leseförderung, Methoden, Motivation, Lesen in Leichter Sprache, digitales und analoges Material und die Zusammenarbeit von Lehrkräften und ehrenamtlichen Lesepaten.Beim „Markt der Möglichkeiten“ erhalten Sie praktische Anregungen und die Chance zum Austausch mit Experten und Engagierten. Die Veranstaltung ist Teil einer Bildungspartnerschaft und richtet sich an Lesepaten, Lehrkräfte und alle Interessierten.Der Fachtag ist eine Kooperationsveranstaltung mit dem Agneshaus Karlsruhe, der Stadtbibliothek Karlsruhe, den Oberreuter Lesemäusen, der Pädagogischen Hochschule Karlsruhe, der Volkshochschule Karlsruhe sowie dem Zentrum für Schulqualität und Lehrerbildung.Der Fachtag ist auch als Lehrerfortbildung des Zentrums für Schulqualität und Lehrerbildung (ZSL) anerkannt.Anmeldung erforderlichVeranstaltungsorte: Stadtbibliothek, Badische Landesbibliothek",https://kalender.karlsruhe.de/db/termine/literatur/lesekompetenz_starken_durch_ehrenamtliche
Berühmte Frauen berühmter Männer,2025-12-01T09:30:00,"Bildungszentrum Roncalli-Forum Karlsruhe, Ignatius-Saal","Kriegsstraße 37, 76133 Karlsruhe",49.0051478,8.3968623,"Der Spruch „Hinter jedem erfolgreichen Mann steht eine starke Frau“ basiert auf einem alten - hoffentlich veralteten - Geschlechterbild: Frei nach Schillers Lied von der Glocke kümmert sich der Mann um die Geschäfte („Der Mann muss hinaus / Ins feindliche Leben / Muss wirken und streben“), während die Frau ihm das gebügelte Hemd hinlegt („Und drinnen waltet / Die züchtige Hausfrau“).Dennoch gab es schon immer Frauen, auch Ehefrauen, die als berühmte Künstlerinnen, als erfolgreiche Wissenschaftlerinnen, als kluge Politikerinnen Großes und Nachwirkendes geschaffen haben. Wie schwer oder wie leicht sie es dabei hatten, soll uns in diesem Kurs beschäftigen.Bei den Frauen, die die Teilnehmerinnen auswählen, suchen wir gemeinsam nach den Motiven, die sie bewegt, und nach den Spuren, die sie in ihrem Fach, in der Welt der Kunst oder in der politischen Geschichte hinterlassen haben.Weitere Termine:12.1./2.2.2026Frauen unter sich ist ein Gesprächskreis für Frauen. Die Treffen sind regelmäßig am Montagvormittag. Die Teilnehmerinnen bestimmen selbst über den Ablauf des Vormittags, indem sie Fragen, eigenes Wissen und viel Lust am Reden oder auch Zuhören einbringen. Jeder Termin kann auch einzeln, ohne Anmeldung, wahrgenommen werden.Teilnahmegebühr: 3 €",https://kalender.karlsruhe.de/db/termine/literatur/beruhmte_frauen_beruhmter_manner-2
Die Schneekönigin,2025-12-01T09:30:00,"Badisches Staatstheater, Kleines Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/theater/die_schneekonigin-24
Wandern für Seniorinnen und Senioren,2025-11-26T09:00:00,Karlsruhe Hauptbahnhof (Vordach),76135 Karlsruhe,48.9912136,8.3820978,"Mit Elementen des Gesundheitswanderns* gestaltet, max. 2 Gehstunden.Gemeinsamer Treffpunkt zur Abfahrt 09:00 Karlsruhe Hauptbf. VorhalleWir wandern von Huchenfeld zum Kupferhammer (PF).Genaueres siehe unten bei
 ""Website der Veranstaltung""Neueinsteiger bitte anmelden bei: beimi@email.de, Infos unter 0178-1442620Für
 Mitglieder im Schwarzwaldverein kostenfrei, Gäste zahlen 5€ (passend 
dabei haben). Bitte behalten Sie nach Anmeldung die Website des 
Veranstalters im Auge für kurzfristige Änderungen.*Informationen zum DWV-Gesundheitswandern©:
 
  https://www.wanderverband.de/wandern/gesundheitswandern/dwv-gesundheitswandern",https://kalender.karlsruhe.de/db/termine/sportveranstaltung/wandern_fur_seniorinnen_und_senioren-20
KINDERKONZERT  (ab 3 Jahren),2025-11-23T15:00:00,Stephanienbad,"Breite Straße 49 a, 76135 Karlsruhe",48.9908844,8.3923417,"KARLI UND DIE MAGISCHE TRUHEEin Mitmachkonzert für Kinder ab 3 JahrenKarli entdeckt eine geheimnisvolle Truhe – und plötzlich öffnet sich eine Welt voller Überraschungen: Eine singende Katze, tanzende Feen und eine stumme Geige … Wer wird sie zum Klingen bringen?EineSängerin, eineGeigerinund einePianistinladen Kinder ab drei Jahren und ihre erwachsenen Begleitpersonen zum Lauschen, Staunen und Mitmachen ein.Das abwechslungsreiche Programm verbindet klassische Musik aus unterschiedlichen Epochen mit Musik aus aller Welt. Mit viel Fantasie und Spielfreude verschmelzen Musik und Mitmachmomente zu einem sinnlichen, lebendigen Konzerterlebnis für kleine Ohren und große Augen.Ein Konzept von Inês Calazans - Dipl.-Sängerin, Musikpädagogin (Master of Music) und Musikvermittlerin.Inês Calazans ist Dipl.-Sängerin, Musikpädagogin (Master of Music) und Musikvermittlerin. Nach ihrem Gesangsstudium in Lissabon und Karlsruhe sammelte sie internationale Bühnenerfahrung als Konzert-, Lied- und Opernsängerin. Mit großer Leidenschaft widmet sie sich der Musikpädagogik und Musikvermittlung.Gemeinsam mit der Geigerin Rahel Zinsstag entwickelte sie die Klangspiel-Babykonzertreihe, die seit 2023 großen Anklang bei den jüngsten Zuhörer:innen findet. Außerdem bietet sie seit 2017 die Musikwelt-Kurse für Babys und Kinder an.Seit dem Sommersemester 2025 ist sie als Lehrbeauftragte an der Hochschule für Musik in Karlsruhe tätig.Inês Calazans- GesangRahel Zinsstag- ViolineTonja Čuić- KlavierSonntag, 23.11.25 um 15.00 UhrZum Kartenvorverkauf→ https://www.eventfrog.de/de/p/kinderveranstaltungen/konzert/kinderkonzert-karli-und-die-magische-truhe-7390547179830538123.htmlStephanienbadBreitestr. 49 a76135 Karlsruhe",https://kalender.karlsruhe.de/db/termine/musik/kinderkonzert_ab_3_jahren
"Wölfle, Wurst und Wein",2025-11-22T16:00:00,Freibad Wolfartsweier,"Schloßbergstraße 12, 76228 Karlsruhe",48.9724101,8.4544403,"Das Freibad einmal ganz anders erleben. Leckeres gibt es am 22. November im herbstlichen Wölfle:
Der Erlös dient dem ehrenamtlichen Projekt des Freibads Wölfle. Einmal anders
zeigt sich ""www"" am Samstag, 22. November 2025, ab 16 Uhr in
Wolfartsweier: ""Wölfle, Wurst und Wein"". So lautet das Motto eines
Benefizfests zugunsten des ehrenamtlich betriebenen Freibads. Zünftiges und
leckeres Essen und Trinken können die Besucher im herbstlichen Freibadambiente
genießen. Neben Spießbraten und Wurst gibt es auch Vegetarisches und Waffeln.
Dazu Wein, Glühwein und Traubensaft. Die Initiatoren hoffen auf gute Resonanz
und ein gutes Füllen der Spendenkasse.",https://kalender.karlsruhe.de/db/termine/stadtleben/wolfle_wurst_und_wein
Violoncello,2025-11-21T19:30:00,"Hochschule für Musik, Genuit-Saal","Am Schloss Gottesaue 7, 76131 Karlsruhe",49.0049037,8.4265908,"Werke vonJohann SebastianBach ·Ludwig vanBeethoven ·RobertSchumann ·CamilleSaint-Saëns ·CarlDavidoffMitwirkendeStudierende der Klasse Prof. Tatjana Vassiljeva-MonnierProgrammCarlDavidoff(1838–1889)Konzert Nr. 2 a-Moll op. 14I. AllegroRichard Ganz,VioloncelloMiho Uchida,KlavierJohann SebastianBach(1685–1750)Sonate Nr. 2 D-Dur BWV 1028I. AdagioII. AllegroZoe Münsberg,VioloncelloMiho Uchida,KlavierCamilleSaint-Saëns(1835-1921)Konzert Nr. 1 a-Moll op. 33Lukas Vornhusen,VioloncelloMiho Uchida,KlavierLudwig vanBeethoven(1770-1827)Sonate Nr. 4 C-Dur op. 104, 1Finn Waldenburg,VioloncelloMiho Uchida,KlavierRobertSchumann(1810-1856)Konzert a-Moll op. 129Franziska Griese,VioloncelloStudierende der Musikhochschule,Streichquartettbegleitung",https://kalender.karlsruhe.de/db/termine/musik/violoncello
DAS VEREINSHEIM,2025-12-02T20:00:00,Kulturzentrum Tollhaus,"Alter Schlachthof 35, 76131 Karlsruhe",49.0044252,8.4317094,"Die Presse reagiert begeistert, Musiker und Gäste schwärmen von einem einzigartigen Event. Das Vereinsheim ist mehr als ein Konzert: Zu jedem Abend entstehen neue musikalische Welten, neue Arrangements; es werden immer wechselnde Gäste eingeladen, es verschmelzen verschiedene Kunstformen, visuelle Kunst, Performance, Musik zu einem ganz besonderen Etwas. Dabei löst sich die klassische Bühnen-Zuschauer-Situation auf; die Besucher:innen sind Teil der Inszenierung, tauchen ein in eine 360° Visualisierung aus Sound.",https://kalender.karlsruhe.de/db/termine/musik/das_vereinsheim-4
Buchi trifft...Rolf Stahlhofen,2025-12-02T19:30:00,Das Sandkorn Theater & Mehr,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Jeweils einmal im Monat - normalerweise an einem Mittwoch - laden Stefan ""Buchi"" Buchholz & Claus Bubik spannende Gäste ein und kreieren gemeinsam einzigartige, ungeprobte und spontane Musik.Zu Gast am 02.12. (ausnahmsweise dienstags!): Sänger Rolf Stahlhofen! Das Mannheimer Original ist bundesweit bekannt als ehemaliges Mitglied der Söhne Mannheims & von Peter Maffays ""Tabaluga"". Ins SANDKORN bringt er noch seinen Keyboarder Toni Farris mit.",https://kalender.karlsruhe.de/db/termine/musik/buchi_trifftrolf_stahlhofen
Luciano Berio - Memory,2025-12-02T19:30:00,"Hochschule für Musik Karlsruhe, CampusOne, Wolfgang-Rihm-Forum","Am Schloss Gottesaue 7, 76131 Karlsruhe",49.0049037,8.4265908,"Werke von LucianoBerio, GirolamoFrescobaldi, LuigiDallapiccola, BrunoMaderna, Da EunJun, AndreasVetterMitwirkende:Sarah Kuppinger, Julika Hing,SopranAnna Carredu,HarfeJaspar Wesemann, KlarinetteMatthieu Grandola, Flöten.n. VioloncelloGeorgi Tsvetkov, Vinícius Benalia Penteado, Amily Alberto a.G.KlavierXinyuan Zhang, CembaloJinhee Lim, MarimbaElisa Lázaro Hernando, VibraphonesowieStudierende der Hochschule für Musik KarlsruheKonzeptProf. Dr. Anna ZassimovaProgrammLucianoBerio(1925-2003) ""Chamber music"" für Stimme, Harfe, Klarinette, Violoncello""Memory“ für elektrisches Klavier und elektrisches CembaloGirolamoFrescobaldi(1583-1643) Toccata 11 aus „Secondo libro di Toccate“LuigiDallapiccola(1904-1975) Quaderno musicale di Annalibera11 Stücke für KlavierBrunoMaderna(1920-1973) ""Divertimento in due Tempi"" für Flöte und KlavierLucianoBerio ""Sequenza"" für Sopran soloDa EunJun(1993) UraufführungAndreasVetter(1996) UraufführungLucianoBerio""Linea"" für zwei Klaviere, Vibraphon, Marimba",https://kalender.karlsruhe.de/db/termine/musik/luciano_berio_memory
Kontrabass,2025-12-02T19:30:00,"Hochschule für Musik, Velte-Saal","Am Schloss Gottesaue 7, 76131 Karlsruhe",49.0049037,8.4265908,Studierende der Klasse Prof. Marcello Sung Hyuck HongEintritt frei.,https://kalender.karlsruhe.de/db/termine/musik/kontrabass
LitNight,2025-12-02T19:30:00,Stadtbibliothek Karlsruhe - Amerikanische Bibliothek,"Kanalweg 52, 76149 Karlsruhe",49.0330246,8.3922699,Join us every 1st and 3rd Tuesday of the month at the American Library for reading and discussing literature in English.Simply stop by!,https://kalender.karlsruhe.de/db/termine/literatur/litnight-38
Blockflöte und Klavier,2025-12-02T19:00:00,,,,,"Solange Komenda,Blockflöte, undJeanette Chao,Klavier",https://kalender.karlsruhe.de/db/termine/musik/blockflote_und_klavier
