title,datetime,location,address,latitude,longitude,description,link
Vortrag: Die Klänge des Alls,2025-09-08T20:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,Vortrag von Dr. Waldemar Martens (ESOC Darmstadt)in Zusammenarbeit mit der Astronomischen Vereinigung Karlsruhe e.V. (avka)Eintritt frei,https://kalender.karlsruhe.de/db/termine/ausstellungen/vortrag_die_klange_des_alls
Klangkaleidoskop,2025-09-08T18:30:00,Ev. Stadtkirche Karlsruhe,"Marktplatz, 76133 Karlsruhe",49.0089483,8.4038789,"Die begehbare Kunstinstallation „STELLAR SANCTUARY“ von Maxin10sity ist vom 14.8. bis 14.9.2025 täglich von 20.30 (August) bzw. 19.30 (Sepember) bis 22.30 Uhr in der Ev. Stadtkirche Karlsruhe zu erleben (nicht am 17.8.).Jeden Montag gibt es dazu mit KLANGKALEIDOSKOP ein besonderes musikalisches Begleitprogramm:Montag, 18. August 2025, 19.30 UhrKLANGKALEIDOSKOP 1duo in progressLeslie Thomé, Flöte & AltflöteFrank Thomé, Marimba, Vibraophon, Handpans, Kalimba, AquaphonArchaische Klänge – Flöte und Trommel im DialogMontag, 25. August 2025, 19.30 UhrKLANGKALEIDOSKOP 2Cheng Hongyu, GuqinRainer Granzin, KlavierChinesische Guqin-Tradition und jazzige Klavierklänge begegnen sichMontag, 1. September 2025, 18.30 UhrKLANGKALEIDOSKOP 3Peter Lehel, Saxophon soloEin Saxophon, ein Atem erfüllt den Kirchenraum mit Schwingung, Tönen und MusikMontag, 8. September 2025, 18.30 UhrKLANGKALEIDOSKOP 4Die LiBellenAnna Toró, Flöte I Eveline Dittmer, ViolineCarola Herz, Saxophon I Erina Beutelspacher, PianoEintritt frei, um Spenden wird gebeten",https://kalender.karlsruhe.de/db/termine/musik/klangkaleidoskop-3
Pilzberatung 2025,2025-09-08T17:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,"am Seiteneingang des Pavillons im Nymphengarten hinter dem NaturkundemuseumPilzfachleute helfen bei der Bestimmung gesammelter Pilze, informieren über Speisewert, Merkmale, Bedeutung im Naturhaushalt und vieles mehr.Als Beratende wirken fachkundige Mitglieder der Arbeitsgruppe Pilze des Naturwissenschaftlichen Vereins Karlsruhe.Das Angebot ist kostenlos!Weitere Informationen unterwww.pilze-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/ausstellungen/pilzberatung2025n-4
Heimatstadt Karlsruhe Stadtführung,2025-09-08T14:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097996,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-290
Theaterworkshop:Ferien in Fantasia!,2025-09-12T09:00:00,"Imagine, Schauspielschule für Kinder und Jugendliche","Ettlinger Straße5, 76133 Karlsruhe",,,"5 Tage Ferienspaß beim Theaterspielen!Wohin fahrt ihr in den Ferien? Auf den Mond? Auf eine Pirateninsel? Alles ist möglich!In unserem Theaterworkshop machen wir eine Reise ins Reich der Fantasie. Ihr könnt alles machen, überall hinfahren und alles sein, was ihr wollt. Ihr müsst es nur erfinden. Gemeinsam erobern wir die Bretter, die die Welt bedeuten und zeigen am Ende, was wir dort erlebt haben.Der Theaterkurs soll vor allem die Lust am Spiel, den Mut und das Selbstvertrauen wecken, sich in verschiedenen Rollen selbst zu entdecken.Ladet Eure Freunde und Familie zur Abschlussaufführung ein!",https://kalender.karlsruhe.de/db/termine/theater/theaterworkshopferien_in_fantasia-10
Baukasten Karlsruhe,,Regierungspräsidium Karlsruhe (am Rondellplatz),"Karl-Friedrich-Straße 17, 76133 Karlsruhe",49.00734,8.4039066,"Anlässlich des zweihundertjährigen Jubiläums des KIT beleuchten die 
Institute der Fakultät für Architektur in einer gemeinsamen Ausstellung 
die gestalterischen Wechselwirkungen zwischen der eigenen Institution 
und der Stadt Karlsruhe.Die Ausstellung zeigt eine Auswahl architektonisch wertvoller Bauwerke
 Karlsruhes, die in ihren funktionalen, gestalterischen und semantischen
 Zusammenhängen als Komponenten des sich wandelnden Umweltsystems 
gelesen werden. Die ausgesuchten Gebäude und Infrastrukturen sind im 
Verlauf der vergangenen 200 Jahre unter maßgeblicher Beteiligung von 
Mitgliedern der Architekturfakultät entstanden.Ausgestellt werden Modelle, Fotos, Zeichnungen und Projektionen, die 
in den vergangenen vier Semestern im Rahmen von Seminaren und Entwürfen 
an der Fakultät für Architektur des KIT erschlossen und generiert worden
 sind.",https://kalender.karlsruhe.de/db/termine/architektur/baukasten_karlsruhe
New(s)Views,2025-09-09T19:30:00,Stadtbibliothek Karlsruhe - Amerikanische Bibliothek,"Kanalweg 52, 76149 Karlsruhe",49.0330246,8.3922699,Every 2nd Tuesday of the month from 19.30-21.00Join us for a relaxed yet structured evening of reading and discussing articles from current news media. In English.No need to sign up!,https://kalender.karlsruhe.de/db/termine/literatur/newsviews-19
Feierabend - jetzt was Gutes tun: Wir hacken das schon #nmfka,2025-09-09T18:30:00,netzstrategen GmbH,"Alter Schlachthof 47, 76131 Karlsruhe",49.0053319,8.4309139,"Wann?Dienstag, 9. September 2025, ab 18:30 UhrWo?netzstrategen GmbH – Mitten im kreativen Flair des Alten Schlachthofs KarlsruheVorträge (ab 19 Uhr)Wir zerlegen das! Wie du KI generierte Inhalte erkennst (Anna Schild, Deutsche Welle)… to be announced …Was Dich erwartetDu suchst Austausch, der mehr bringt als Smalltalk? Beim Feierabend treffen sich seit über 10 Jahren Macher:innen aus Digital Business, Online Marketing, E-Commerce, UX Design, Content, KI & Co – nicht nur zum Quatschen, sondern umecht was zu bewegen:Wissen: Ob Tool-Tipps, Erfahrungsberichte oder Zukunftsthemen – hier teilen wir, was uns voranbringt.Chancen: Vom Startup bis zum Konzern – finde Partner, neue Projekte oder Inspiration für Deine nächste Challenge.Proaktiv in unsicheren Zeiten: Gemeinsam steuern wir gegen! Tausch Dich aus, lerne von anderen und entdecke neue Wege.Locker & menschlich: Kein Pitch-Stress, keine versteckte Agenda. Nur echte Gespräche mit coolen Menschen aus der Region.Deine Bühne!Hast Du ein Thema, das brennt? Ein Tool, das alle kennen sollten? Sprich uns an! Der Feierabend lebt von Deinem Input – ob als kurzer Impuls oder lockere Diskussion.Warum es sich lohnt:Horizonte erweiternin entspannter AtmosphäreLeute kennenlernen: Karlsruhes digitale Szene live & ungezwungenKostenlos & mit Herz: Wir sammelnSpenden für die ARCHE KarlsruheFür kühle Getränke und leckere Snacks ist bestens gesorgt! Lade gerne Deine Kolleg:innen und andere Interessierte ein. Wir freuen uns auf Dich!Wir freuen uns auf Dich – und auf viele neue Impulse!Deine netzstrategen",https://kalender.karlsruhe.de/db/termine/wirtschaft/feierabend_jetzt_was_gutes_tun_wir_hacken
Checkpoint Karlsruhe | 09.09.2025,2025-09-09T18:30:00,AIDS-Hilfe Karlsruhe e.V. - Zentrum für sexuelle Gesundheit,"Sophienstraße 102, 76135 Karlsruhe",49.0080257,8.3825952,"Jeden Dienstagabend von 18:30 - 20:00 Uhr können Sie sich in unserem Checkpoint auf HIVund andere sexuell übertragbare Infektionen (STI)testen lassen.Testung nur mit telefonischer Anmeldung unter 0721 / 35 48 16 0Hinweis: Bei Symptomen (z.B. Juckreiz, Ausfluss) bitte direkt in ärztliche Behandlung begeben. Wir sind KEINE ärztliche Einrichtung!Der Zugang ist barrierefrei!ZeSIA Karlsruhe | Sophienstraße 102, 76135 KarlsruheWeitere Infos unter: www.zesia-ka.de",https://kalender.karlsruhe.de/db/termine/checkpoint_karlsruhe09092025n
Klima Puzzle Workshop - Wir haben die Karten in der Hand,2025-09-09T18:00:00,Zukunftsraum für Nachhaltigkeit und Wissenschaft,"Rintheimer Straße 46, 76131 Karlsruhe",49.011062,8.4299289,"DER WORKSHP:Ein Gruppenevent, das auf den Berichten 
des IPCC (Weltklimarat) basiert und die wichtigsten Infos daraus auf 42 
Spielkarten aufschlüsselt. Als Team bringt man diese Spielkarten in ihre
 Reihenfolge von Ursache und Wirkung und erkennt so den systemischen 
Charakter des Klimawandels. Unser Ansatz fördert kritisches und 
interdisziplinäres Denken, kurbelt den Teamgeist an und gibt Raum für 
einen offenen Dialog und eine lösungsorientierte Diskussion, so dass 
sowohl Profis als auch Neulinge etwas mitnehmen können. Klingt 
kompliziert – ist aber ganz einfach!DREI PHASEN:-
 NACHDENKEN (ca. 90 Minuten): in 5 Spielrunden untersucht das Team die 
42 Spielkarten auf ihre Ursache-Wirkungs-Beziehung und erstellt so 
gemeinsam das Puzzle.- KREATIVITÄT (ca. 30 Minuten): buntes Gestalten des fertigen Puzzles, um das Gelernte zu verarbeiten und sich anzueignen.-
 REFLEKTION (ca. 60 Minuten): in Dialog treten, gemeinsam reflektieren, 
Ideen austauschen und eine lösungsorientierte Diskussion führen. 
Gedanken, Motivationen und Ängste teilen und über nächste Schritte 
nachdenken.------------------------------------------------------------------------------------------------------------------------HINTERGRUND:
 Der Workshop inspiriert viele Teilnehmer*innen dazu, selbst 
Workshopleiter*innen zu werden. So entstand eine weltweite Community an 
Klima Puzzler*innen: In über 150 Ländern puzzeln wir in 45 Sprachen! Ca.
 2.100.000 Menschen Weltweit haben schon gepuzzelt! Und du?------------------------------------------------------------------------------------------------------------------------Für Erwachsene und Jugendliche ab 14 Jahren.Mindestteilnehmerzahl für den Workshop: 4 Personen.ANMELDUNG:KOSTENLOS aber VERBINDLICH, wir rechnen also mit eurem Kommen!Anmeldelink: https://association.climatefresk.org/training_sessions/c9e26cb3-9e72-47ad-9502-5b3cfc25d28e/show_public?language=en&tenant_token=36bd2274d3982262c0021755",https://kalender.karlsruhe.de/db/termine/wirtschaft/klima_puzzle_workshop_wir_haben_die_karten_in_der_hand-34
VORLESEZEIT in der Waldstadt,2025-09-09T16:00:00,Stadtbibliothek Karlsruhe - Stadtteilbibliothek Waldstadt,"Neisser Straße 12, 76139 Karlsruhe",49.0351807,8.4443109,Die Stadtteilbibliothek Waldstadt lädt alle Kinder zwischen 4 und 6 Jahren zur Vorlesezeit ein.An verschiedenen Freitagen im Monat.Zielgruppe:4 und 6 JahrenAnmeldung:ohne AnmeldungEintritt:kostenfreiOrt:Stadtteilbibliothek WaldstadtIllustration: AdobeStock - GoodStudio,https://kalender.karlsruhe.de/db/termine/literatur/vorlesezeit_in_der_waldstadt-6
Experimente (5–7 Jahre): Feuer,2025-09-09T15:30:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,Naturwissenschaftliche Experimente für KinderUnsere Experimentekurse für 5- bis 7-Jährige – hier können Kinder verschiedene Themen aus den Naturwissenschaften spielerisch erforschen.Nach acht besuchten Kursen erhalten die Kinder ein Diplom.Mit freundlicher Unterstützung der Jugendstiftung der Sparkasse Karlsruhe.Dauer: ¾ StundeKosten inkl. Eintritt und MaterialAnmeldung online ab 18. Juni möglich,https://kalender.karlsruhe.de/db/termine/ausstellungen/experimente_57_jahre_feuer-1
Experimente (5–7 Jahre): Feuer,2025-09-09T14:30:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,Naturwissenschaftliche Experimente für KinderUnsere Experimentekurse für 5- bis 7-Jährige – hier können Kinder verschiedene Themen aus den Naturwissenschaften spielerisch erforschen.Nach acht besuchten Kursen erhalten die Kinder ein Diplom.Mit freundlicher Unterstützung der Jugendstiftung der Sparkasse Karlsruhe.Dauer: ¾ StundeKosten inkl. Eintritt und MaterialAnmeldung online ab 18. Juni möglich,https://kalender.karlsruhe.de/db/termine/ausstellungen/experimente_57_jahre_feuer
Laufrädle trifft Rollator – Gemeinsam in Bewegung,2025-09-09T10:00:00,Hardtwaldzentrum,"Kanalweg 40/42, 76149 Karlsruhe",49.0305562,8.3930973,"Bewegung verbindet Generationen!Ob mit Laufrädle oder Rollator – wir bringen Klein und Groß gemeinsam in Bewegung. Freu dich auf Spaziergänge, Bewegungsübungen und spielerisches Gedächtnistraining. Ein Angebot für alle Generationen – draußen, gemeinsam, mit Freude!Bei schlechtem Wetter bleiben wir drinnen.Einfach bequeme Kleidung anziehen, Sportbekleidung ist nicht notwendig.Wir starten ab 19.08.2025, immer dienstags von 10-11 Uhr, für 6 Termine(bis 23.09.2025).Treffpunkt: Raum „Offener Treff“im Hardtwaldzentrum (Untergeschoss, Aufzug vorhanden). Bei schönem Wetter geht’s raus, bei schlechtem bleiben wir drinnen.Das Angebot ist kostenlos.Gerne weitersagen!Eine Anmeldung ist nicht notwendig.DerTreffpunkt Hardtwaldzentrumist ein Angebot desSeniorennetzwerksund desStartpunkt Elterncafés. Es finden regelmäßige Treffen sowie besondere Veranstaltungen statt. Alle zwischen 0 und 104 sind herzlich dazu eingeladen.Das Hardtwaldzentrum ist barrierefrei, barrierefreie Toiletten sind vorhanden.Die Angebote werden gefördert durch die Stadt Karlsruhe, u.a. durch das Fördermodul C.--Grafik: ChatGPT",https://kalender.karlsruhe.de/db/termine/stadtleben/laufradle_trifft_rollator_gemeinsam_in_bewegung-3
Offene Experimentewerkstatt,2025-09-09T10:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,Ferienangebot für Kinder ab 5 JahrenDauer: 3 Std.Teilnahme frei,https://kalender.karlsruhe.de/db/termine/ausstellungen/offene_experimentewerkstatt
Sprechstunde: Einfach digital!,2025-09-09T10:00:00,Stadtbibliothek Karlsruhe - Stadtbibliothek im Neuen Ständehaus - Sprechstunde,"Ständehausstraße 2, 76133 Karlsruhe",49.0089212,8.4003588,"Sie haben Fragen zu Ihrem Smartphone oder einer App? Ihr Tablet 
bereitet Ihnen Kopfzerbrechen? Das neue Update will einfach nicht 
funktionieren? In eineroffenen Sprechstunde jeden Dienstaghilft ein*e 
Mitarbeiter*in der Stadtbibliothek bei Problemenrund um Ihre digitalen 
Endgeräte(Smartphone, Tablet oder Laptop) und deren Nutzung.Bei Fragen zu unserer 
Online-Bibliothek ""Onleihe"" oder der Nutzung von E-Book-Readern besuchen
 Sie bitte unsere Onleihe-Sprechstunde jeden Mittwoch und Donnerstag.Zielgruppe:alle Menschen mit Fragen rund ums SmartphoneAnmeldung:ohne AnmeldungEintritt:kostenfreiOrt:Stadtbibliothek im Neuen Ständehaus, Infotheke im 1. OG",https://kalender.karlsruhe.de/db/termine/literatur/sprechstunde_einfach_digital-13
Aurora - Wunder des Nordlichts,2025-09-07T17:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Das Polarlicht gehört zu den wunderbarsten Naturerscheinungen, die man erleben kann: als Nordlicht („Aurora Borealis“) im hohen Norden und als Südlicht („Aurora Australis“) im tiefen Süden.Dem koreanischen Astrophotographen Kwon O Chul gelang es weltweit zum ersten Mal, diese Leuchterscheinung in ihren vielen Facetten aufzunehmen. In Echtzeit und 4K-Auflösung offenbart die ultra-hochempfindliche Kameratechnik die Schönheit und Vielfalt des Polarlichts – ein grandioser Tanz der Formen und Farben im „Rundum-Format“ an der Sternenkuppel des Planetariums!Originalaufnahmen von Bord der Internationalen Raumstation ISS und naturgetreue Computer-Visualisierungen bringen uns Legenden und die wissenschaftliche Untersuchung der Polarlichter näher.Eine Produktion von Kwon O ChulZur Einleitung präsentieren wir live den aktuellen Sternenhimmel über Karlsruhe.Dauer ca. 60 MinutenFür Erwachsene und Kinder ab 10 JahreEinlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/aurora_wunder_des_nordlichts-22
Ein Sternbild für Flappi,2025-09-07T15:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Kinder- & Familienprogramm:""Ein Sternbild für Flappi""für Kinder ab 4 Jahren und die ganze FamilieFlappi ist anders als die meisten Fledermäuse. Das bekommt sie schon in ihrer Familie zu hören. Es fängt damit an, dass sie nicht wie “anständige Fledermäuse” über Kopf hängend schläft, sondern aufrecht…Vielleicht bringt sie das dazu, dass sie nachts die “Glühwürmchen” am Himmel entdeckt, die aber so weit entfernt sind, dass man sie nicht fangen kann. Ob sie wohl schmecken? – Dass sie “Sterne” heißen, und keine Glühwürmchen sind, erfährt sie von Skybat, der Himmelsfledermaus, die extra vom Mond herabkommt, um der kleinen Flappi auf die Sprünge zu helfen und ihr schon mal ein paar der wichtigsten Sternbilder beizubringen.Ein Sternbild Fledermaus ist jedoch nicht darunter. Es sind bislang alles nur Sternbilder der Menschen.Also macht sie sich selbst auf die Suche durch die Nacht...Ein Plädoyer für Eigensinn und Fantasie.Dauer: gut 1 Stunde. Empfohlen ab 4 Jahren.Einlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass! Bitte seien Sie pünktlich vor Ort.Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/literatur/ein_sternbild_fur_flappi-29
Dinosaurier - die Geschichte des Überlebens,2025-09-07T13:30:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Wie fast alle Kinder ist Celeste von Dinosauriern fasziniert. Gerade bereitet sie für ihre Klasse einen Vortrag darüber vor, wie die Dinosaurier ausgestorben sind. Da stellt „Mond“, eine weise und magische Figur, eine verlockende Frage: „Was wäre, wenn ich dir sagen würde, dass es noch Dinosaurier unter uns gibt?“Celeste begibt sich mit „Mond“ auf eine Reise durch die Zeit. Dabei erleben sie ein aufregendes Abenteuer, bei dem sie die Erde sehen, wie sie in der fernen Vergangenheit war.Welche faszinierenden Veränderungen machten diese Tiere im Laufe der Jahrmillionen durch? Wie entwickelten sie sich zu riesigen Kreaturen und erschreckenden Raubtieren? Was geschah an dem Tag, an dem ein katastrophaler Einschlag eines Asteroiden ein Massenaussterben auf der Erde verursachte?Doch es ist noch nicht alles verloren. Celeste wird den Schlüssel zum Überleben der Dinosaurier entdecken...Produziert von Render AreaZur Einleitung präsentieren wir live den aktuellen Sternenhimmel über Karlsruhe.Dauer ca. 60 MinutenFür Kinder ab 7 JahrenEinlass ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/dinosaurier_die_geschichte_des_uberlebens-26
Der Regenbogenfisch,2025-09-07T11:30:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Im Kinder- & Familienprogramm:Der Regenbogenfisch und seine FreundeDer Regenbogenfisch ist der schönste Fisch im weiten Ozean. Sein Schuppenkleid schimmert in allen Farben des Regenbogens: Rot, Orange, Gelb, Grün, Blau, Indigo und Violett. Eines Tages verliert er seine Glitzerschuppe. Um sie wiederzufinden, taucht ab in das tiefe Meer. Dort findet er neue Freunde, die ihm helfen, seine Glitzerschuppe wiederzubekommen.Wir laden Euch ein, gemeinsam mit dem Regenbogenfisch in die Tiefsee zu tauchen. Dabei lernt ihr, wie die Farben im Regenbogen entstehen, und wie man die Fische sogar am Sternhimmel findet..Eine Kuppelproduktion nach den Büchern von Marcus Pfister, erschienen im NordSüd-Verlag.Nach den Büchern „Der Regenbogenfisch stiftet Frieden“ und „Der Regenbogenfisch entdeckt die Tiefsee“, erschienen im NordSüd-Verlag.Dauer: ca. 1 Stunde.Empfohlen für Kinder ab 4 Jahren.Einlass ab ca. 30 Minuten vor BeginnBitte beachten: Kein Nacheinlass! Bitte seien Sie pünktlich vor Ort.Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/literatur/der_regenbogenfisch-30
Phantom des Universums,2025-09-06T21:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Die Dunkle Materie ist allgegenwärtig im Universum. Sie ist häufiger als die normale Materie der Sterne und Planeten, aber dennoch unsichtbar. Dass es sie geben muss, zeigen verschiedene astronomische Beobachtungen. Forscher fahnden nach diesem „Phantom des Universums“ mit aufwändigen Experimenten. Begeben Sie sich mit uns auf Spurensuche!Die Show erzählt die Geschichte von der Erforschung der Dunklen Materie, vom Urknall bis zu ihrem indirekten Nachweis im 21. Jahrhundert. Der Film zeigt die ersten Hinweise auf die Existenz der Dunklen Materie in den 1930er Jahren aus der Perspektive von Fritz Zwicky, jenem Wissenschaftler, der den Begriff „Dunkle Materie“ prägte. Er entführt die Zuschauer in die Tiefen einer ehemaligen Goldmine in South Dakota, zum empfindlichsten Dunkle-Materie-Detektor der Welt. Von dort geht es zum Large Hadron Collider, dem weltweit größten und leistungsstärksten Teilchenbeschleuniger am CERN in der Schweiz, wo ein internationales Wissenschaftler-Team zusammenarbeitet, um den Bestandteilen der Dunklen Materie auf die Spur zu kommen. Noch konnte die Dunkle Materie nicht direkt beobachtet werden, doch ihre Existenz wird heute in der Kosmologie kaum noch in Frage gestellt.Produktionsleitung CERN, Berkeley Lab, u.a.Dauer der gesamten Veranstaltung: ca. 60 MinutenEinlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass möglich!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/phantom_des_universums-19
Zeitreise - Vom Urknall zum Menschen,2025-09-06T19:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Wie war das mit dem Urknall? Woher kommen die Sterne und Planeten? Was hat sich auf der Erde abgespielt?Auf einer Zeitreise vom Beginn des Universums bis heute werden Sie Zeuge von der Geburt der ersten Sterne und der Entstehung der Milchstraße. Sie erleben gewaltige Sternexplosionen, katastrophale Kometeneinschläge auf der Ur-Erde und die Entwicklung des Lebens.Um die dabei auftretenden unvorstellbar großen Zeiträume besser zu begreifen, denken wir uns die kosmische Geschichte auf die Länge eines Jahres verkürzt. Das Universum wäre demnach am 1. Januar entstanden und ein Tag entspräche 40 Millionen Jahren in der Wirklichkeit. Das Aussterben der Dinosaurier vor 65 Millionen „realen“ Jahren fiele auf den 30. Dezember des kosmischen Jahres und unsere heutige Zeit, in der wir das Weltall mit Teleskopen erforschen, auf den 31. Dezember kurz vor Mitternacht. Kommen Sie mit auf eine Reise durch rund 14 Milliarden Jahre Weltgeschichte!Eine Produktion zehn deutscher Planetarien, unter anderem des Planetariums Mannheim, und unter Federführung des LWL-Planetariums MünsterDauer der Veranstaltung: ca. 60 MinutenFür Erwachsene und Kinder ab 10 JahrenEinlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass möglich! Bitte seien Sie pünktlich.Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/zeitreise_vom_urknall_zum_menschen-24
Aurora - Wunder des Nordlichts,2025-09-06T17:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Das Polarlicht gehört zu den wunderbarsten Naturerscheinungen, die man erleben kann: als Nordlicht („Aurora Borealis“) im hohen Norden und als Südlicht („Aurora Australis“) im tiefen Süden.Dem koreanischen Astrophotographen Kwon O Chul gelang es weltweit zum ersten Mal, diese Leuchterscheinung in ihren vielen Facetten aufzunehmen. In Echtzeit und 4K-Auflösung offenbart die ultra-hochempfindliche Kameratechnik die Schönheit und Vielfalt des Polarlichts – ein grandioser Tanz der Formen und Farben im „Rundum-Format“ an der Sternenkuppel des Planetariums!Originalaufnahmen von Bord der Internationalen Raumstation ISS und naturgetreue Computer-Visualisierungen bringen uns Legenden und die wissenschaftliche Untersuchung der Polarlichter näher.Eine Produktion von Kwon O ChulZur Einleitung präsentieren wir live den aktuellen Sternenhimmel über Karlsruhe.Dauer ca. 60 MinutenFür Erwachsene und Kinder ab 10 JahreEinlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/aurora_wunder_des_nordlichts-21
Dinosaurier - die Geschichte des Überlebens,2025-09-06T15:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Wie fast alle Kinder ist Celeste von Dinosauriern fasziniert. Gerade bereitet sie für ihre Klasse einen Vortrag darüber vor, wie die Dinosaurier ausgestorben sind. Da stellt „Mond“, eine weise und magische Figur, eine verlockende Frage: „Was wäre, wenn ich dir sagen würde, dass es noch Dinosaurier unter uns gibt?“Celeste begibt sich mit „Mond“ auf eine Reise durch die Zeit. Dabei erleben sie ein aufregendes Abenteuer, bei dem sie die Erde sehen, wie sie in der fernen Vergangenheit war.Welche faszinierenden Veränderungen machten diese Tiere im Laufe der Jahrmillionen durch? Wie entwickelten sie sich zu riesigen Kreaturen und erschreckenden Raubtieren? Was geschah an dem Tag, an dem ein katastrophaler Einschlag eines Asteroiden ein Massenaussterben auf der Erde verursachte?Doch es ist noch nicht alles verloren. Celeste wird den Schlüssel zum Überleben der Dinosaurier entdecken...Produziert von Render AreaZur Einleitung präsentieren wir live den aktuellen Sternenhimmel über Karlsruhe.Dauer ca. 60 MinutenFür Kinder ab 7 JahrenEinlass ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/dinosaurier_die_geschichte_des_uberlebens-25
Der Regenbogenfisch,2025-09-06T13:30:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Im Kinder- & Familienprogramm:Der Regenbogenfisch und seine FreundeDer Regenbogenfisch ist der schönste Fisch im weiten Ozean. Sein Schuppenkleid schimmert in allen Farben des Regenbogens: Rot, Orange, Gelb, Grün, Blau, Indigo und Violett. Eines Tages verliert er seine Glitzerschuppe. Um sie wiederzufinden, taucht ab in das tiefe Meer. Dort findet er neue Freunde, die ihm helfen, seine Glitzerschuppe wiederzubekommen.Wir laden Euch ein, gemeinsam mit dem Regenbogenfisch in die Tiefsee zu tauchen. Dabei lernt ihr, wie die Farben im Regenbogen entstehen, und wie man die Fische sogar am Sternhimmel findet..Eine Kuppelproduktion nach den Büchern von Marcus Pfister, erschienen im NordSüd-Verlag.Nach den Büchern „Der Regenbogenfisch stiftet Frieden“ und „Der Regenbogenfisch entdeckt die Tiefsee“, erschienen im NordSüd-Verlag.Dauer: ca. 1 Stunde.Empfohlen für Kinder ab 4 Jahren.Einlass ab ca. 30 Minuten vor BeginnBitte beachten: Kein Nacheinlass! Bitte seien Sie pünktlich vor Ort.Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/literatur/der_regenbogenfisch-31
