title,datetime,location,address,latitude,longitude,description,link
Entdeckertag am Waldklassenzimmer,2025-09-21T14:00:00,Waldklassenzimmer,Kanalweg,49.0308152,8.3885978,"Heute sindWaldklassenzimmer und das dazugehörende Gelände geöffnet, ohne dass wir ein spezielles Programm anbieten. Familien können heute entdecken, staunen und frei spielen. Die Nutzung des Geländes erfolgt auf eigene Gefahr und unter Wahrung der Aufsichtspflicht.Ohne Anmeldung-kostenlose Veranstaltung!",https://kalender.karlsruhe.de/db/termine/stadtleben/entdeckertag_am_waldklassenzimmer-17
Märchenstunde,2025-09-21T14:00:00,Naturschutzzentrum Karlsruhe-Rappenwört,"Hermann-Schneider-Allee 47, 76189 Karlsruhe",48.9961878,8.3035929,"Märchen wie ""Die drei Federn"" der Brüder Grimm werden von Annette Volz frei vorgetragen.
Eine zauberhafte Dekoration mit verschiedenen Requisiten, Lieder und das Kamishibai (Papierspieltheater)
geben der Märchenstunde einen anmutigen Rahmen und lassen die Zuhörer tief in den Zauber der Märchen eintauchen.Leitung:Annette Volz (Märchenerzählerin)Kostenbeitrag:2 € / PersonAnmeldung erforderlich!",https://kalender.karlsruhe.de/db/termine/stadtleben/marchenstunde
Auf den Spuren der Karlsruher Fußballgeschichte,2025-09-21T14:00:00,City Tour durch Karlsruhe,,,,"Diese ganz besondere Stadtführung per Rad beginnt am Carl-Friedrich-Denkmal zwischen Marktplatz und Schloß.Die ca. 2 -stündige Fahrradtour dreht sich ganz um das Thema Fußball in Karlsruhe von der Geschichte bis in die Gegenwart.Wildparkstadion, Engländerplatz sowie das ehemalige KFV Stadion an der Herzstrasse werden angefahren.Die  Teilnehmern dieser interessanten Fahrradtour erfahren viel über die ehemaligen Fußballspieler Gottfried Fuchs, Julius Hirsch, Walther Bensemann und anderen bekanntenFußballspieler, die zu der Entwicklung des Fußballs in Karlsruhe viel beigetragen haben.Auch die Dauerausstellung ""Ein Stadion schreibt Geschichte"" im angrenzenden Altersheim ""Karlsruher Weg"" ist Bestandteil der Fahrradtour.Auch für Gruppen ist diese Führung nach Absprache mit dem Veranstalter jederzeit möglich.Anmeldung erforderlich unter: Marc.Fischer@boservice.org oder Telefon: 0721/91679888 mobil: 01702935072Preise:Erwachsene: Euro 15,00Kinder und Jugendliche 6-14 Jahre: freiInternet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/auf_den_spuren_der_karlsruher_fuballgeschichte-32
Kostümführung,2025-09-21T11:00:00,Durlach,Durlach Innenstadt,,,"Als Erfinderin dieses Rundgangs schlüpfe ich gerne selbst in die von mir geschöpften Rolle der „Weißen Frau vom Turmberg“, Durlachs hauseigener Sagen- und Legendenfigur. Dabei könnt ihr Zeugen werden der schaurigen Überlieferungen vergangener Zeiten auf meinem Streifzug rings um den Durlacher Turmberg, sowie des Volksglaubens, der tief im Bewusstsein der Bevölkerung verwurzelt ist. Auf spannende Weise könnt ihr bei dieser Führung alle wichtigen historischen Begebenheiten über die Besiedlung des Turmbergs und seiner ersten Bewohner, der geologischen Besonderheit des Turmbergs, des Turmbergbähnles und seiner Gastronomieentwicklung, über die Durlacher Schützen und einiger gruseligen Geschichten rund um die ""Weiße Frau vom Turmberg"" selbst erhalten.Treffpunkt:Turmbergterrasse neben der Bergstation der ehemaligen Turmbergbahn.Dauer: 2 StundenEmpfehlung:Wetterfeste Kleidung und gutes Schuhwerk für das unebene Terrain rund um den Turmberg.Wichtig: Für diese Führung ist eine verbindliche Voranmeldung erforderlich unter:Telefon: 0721 9483404 oder per Email: kulturmanagement@email.dePreis pro Gast: 18,00 €, ermäßigt 14 € (bitte möglichst passend bereit halten)Mindestteilnehmerzahl: 3 Gäste, maximal 25 Gäste. Es gilt die Reihenfolge der Anmeldung.Gruppentermine können gerne in Absprache vereinbart werden, gerne können Sie auf mich zukommen.Ihre Daten dienen nur der Anmeldeübersicht oder für eventuelle unvorhergesehene wichtige Informationen. Alle aufgenommenen Daten werden unmittelbar nach Beendigung der bezahlten Führung wieder gelöscht und nicht an Dritte weiter gegeben..Die Führung findet bei (fast) jedem Wetter statt und wird nur aufgrund von außergewöhnlichen Ereignissen abgesagt.Es gelten meine Datenschutz- und AGB-Bestimmungen, die auf Wunsch zugesandt werden. Änderungen bleiben vorbehalten.",https://kalender.karlsruhe.de/db/termine/stadtleben/kostumfuhrung-42
Kindertag im Pfinzgaumuseum,2025-09-21T11:00:00,Pfinzgaumuseum Karlsburg Durlach,"Pfinztalstraße 9, 76227 Karlsruhe",48.9984759,8.4738226,"Am Sonntag, den 21. September 2025 lädt das Pfinzgaumuseum in der Karlsburg Durlach von 11 bis 18 Uhr zu seinem alljährlichen Kindertag ein.Alle Kinder, Eltern und Großeltern sind herzlich eingeladen. Der Eintritt ist frei.Foto: Pfinzgaumuseum",https://kalender.karlsruhe.de/db/termine/ausstellungen/kindertag_im_pfinzgaumuseum-3
… „und sie soll gelächelt haben.“,2025-09-21T11:00:00,Internationales Begegnungszentrum Karlsruhe e.V. (ibz),"Kaiserallee 12d, 76133 Karlsruhe",49.0112906,8.3766579,"Erna Scheffler – erste Richterin des Bundesverfassungsgerichts und Kämpferin für die Gleichberechtigung von FrauenErna Scheffler, geb. Friedenthal, kam am 21. September 1893 zur Welt, studierte nach ihrem extern abgelegten Abitur Jura, durfte als Frau aber zunächst kein Staatsexamen machen. Erst 1922 erhielten Frauen dieses Recht dazu. Sie legte 1925 das 2. Staatsexamen ab und ging in den preußischen Staatsdienst. 1933 wurde sie – wahrscheinlich wegen ihrer jüdischen Herkunft – in den vorzeitigen Ruhestand versetzt. Erst nach 1945 konnte Erna Scheffler wieder als Juristin im Staatsdienst arbeiten. Sie heiratete den Richter Georg Scheffler und wurde 1951 als einzige Frau unter 23 Männern als Richterin an das neu gegründete Bundesverfassungsgericht berufen.Hier war sie vor allem zuständig für das Ehe- und Familienrecht und setzte sich für die Rechte der Frauen ein und verfolgte das Ziel, dass der Art. 3.2. des Grundgesetzes – „Männer und Frauen sind gleichberechtigt“ – vom Gesetzgeber in die Rechtsprechung umgesetzt wurden. Sie wirkte u.a. mit bei den Verfassungsgerichtsurteilen zum Beamtenrecht, zum Witwen- und Waisenrecht, zur Gleichberechtigung in der Ehe und gegen das Recht der väterlichen Entscheidungsgewalt.Nach ihrer Zeit am Bundesverfassungsgericht wirkte sie ehrenamtlich für den Internationalen Akademikerinnenbund, den Deutschen Juristinnenbund und war die Gründungspräsidentin des Club Soroptimist International Karlsruhe. Sie liegt in Wolfartsweier begraben.Referentin:Dr. Susanne Asche ist Historikerin und war von 2008 bis 2021 Leiterin des Kulturamtes der Stadt Karlsruhe. Zudem ist sie 2. Vorsitzende des Vereins Frauen & Geschichte Baden-Württemberg und Mitglied des Clubs Soroptimist International Karlsruhe.Einlass 10:30 Uhr",https://kalender.karlsruhe.de/db/termine/literatur/und_sie_soll_gelachelt_haben
1. Sinfoniekonzert,2025-09-21T11:00:00,"Badisches Staatstheater, Großes Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/musik/1_sinfoniekonzert
"Furzipups, der Knatterdrache (ab 3)",2025-09-21T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Der kleine Drache Furzipups, der zur Gattung der Knatterdrachen gehört, führt kein einfaches Leben. 
Im Gegensatz zu seinen Artgenossen gelingt ihm das Feuerspucken einfach überhaupt nicht. 
Dabei ist es sogar Pflicht für einen richtigen Drachen, dass er bei Gefahr Feuer spuckt. 
So sehr er es auch versucht, über ein paar kleine Rauchwölkchen kommt er nicht hinaus. Stattdessen kommt bei ihm immer nur ein dicker Pups..Spiel: Sebastian Kreutz   Regie: Thomas Hänsel",https://kalender.karlsruhe.de/db/termine/theater/furzipups_der_knatterdrache_ab3n-54
Sonntagsführung: VERSAMMELT,2025-09-21T11:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,"Sonntagsführung in die Große SonderausstellungKosten: Museumseintritt, Erwachsene zzgl. 2 €",https://kalender.karlsruhe.de/db/termine/ausstellungen/sonntagsfuhrung_versammelt-1
Kostümführung,2025-09-21T11:00:00,Durlach,Durlach Innenstadt,,,"Als Erfinderin dieses Rundgangs schlüpfe ich gerne selbst in die von mir geschöpften Rolle der „Weißen Frau vom Turmberg“, Durlachs hauseigener Sagen- und Legendenfigur. Dabei könnt ihr Zeugen werden der schaurigen Überlieferungen vergangener Zeiten auf meinem Streifzug rings um den Durlacher Turmberg, sowie des Volksglaubens, der tief im Bewusstsein der Bevölkerung verwurzelt ist. Auf spannende Weise könnt ihr bei dieser Führung alle wichtigen historischen Begebenheiten über die Besiedlung des Turmbergs und seiner ersten Bewohner, der geologischen Besonderheit des Turmbergs, des Turmbergbähnles und seiner Gastronomieentwicklung, über die Durlacher Schützen und einiger gruseligen Geschichten rund um die ""Weiße Frau vom Turmberg"" selbst erhalten.Treffpunkt:Turmbergterrasse neben der Bergstation der ehemaligen Turmbergbahn.Dauer: 2 StundenEmpfehlung:Wetterfeste Kleidung und gutes Schuhwerk für das unebene Terrain rund um den Turmberg.Wichtig: Für diese Führung ist eine verbindliche Voranmeldung erforderlich unter:Telefon: 0721 9483404 oder per Email: kulturmanagement@email.dePreis pro Gast: 18,00 €, ermäßigt 14 (bitte möglichst passend bereit halten)Mindestteilnehmerzahl: 3 Gäste, maximal 25 Gäste. Es gilt die Reihenfolge der Anmeldung.Gruppentermine können gerne in Absprache vereinbart werden.Ihre Daten dienen nur der Anmeldeübersicht oder für eventuelle unvorhergesehene wichtige Informationen. Alle aufgenommenen Daten werden unmittelbar nach Beendigung der bezahlten Führung wieder gelöscht.Die Führung findet bei (fast) jedem Wetter statt und wird nur aufgrund von außergewöhnlichen Ereignissen abgesagt.Es gelten meine Datenschutz- und AGB-Bestimmungen, die auf Wunsch zugesandt werden. Änderungen bleiben vorbehalten.",https://kalender.karlsruhe.de/db/termine/stadtleben/kostumfuhrung-37
Tag der offenen Tür,2025-09-21T11:00:00,Naturschutzzentrum Karlsruhe-Rappenwört,"Hermann-Schneider-Allee 47, 76189 Karlsruhe",48.9961878,8.3035929,"Das Naturschutzzentrum bietet ein buntes Programm für Groß und Klein mit Bastel- und Werkangeboten, Wasserspielen, Apfelsaft selber pressen, Greifvogelschau und vielem mehr.In der Cafeteria erwartet Sie eine reiche Kuchenauswahl und im Freien gibt es feine Speisen und Getränke.Bitte beachten Sie auch die Anzeigen in der Tagespresse!",https://kalender.karlsruhe.de/db/termine/stadtleben/tag_der_offenen_tur-11
Heimatstadt Karlsruhe Stadtführung,2025-09-21T11:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097996,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-360
Joggingtour Karlsruhe,2025-09-21T11:00:00,City Tour durch Karlsruhe,,,,"Karlsruhe von einer anderen Seite entdecken? Du möchtest die Stadt erkunden, Sport soll aber nicht zu kurz kommen?Dann bist du bei uns genau richtig! Egal ob Laufanfänger oder Laufprofi, früher Vogel oder Nachteule, privat oder geschäftlich, alleine oder in der Kleingruppe unterwegs. Wir haben für jeden das passende Angebot. Auf unseren Lauftouren bleibt niemand auf der Strecke, weder konditionell noch kulturell.Wir verbinden Laufsport und Stadtführung auf eine einzigartige Weise. Mit uns bekommst du nützliche Informationen für deinen Aufenthalt, Fun Facts und Geheimtipp von Einheimischen.Auch andere zusätzliche Termine sind jederzeit nach Rücksprache mit dem Veranstalter möglich.Treffpunkt: Direkt vor dem Rathaus der Stadt KarlsruhePreise:Erwachsene: Euro 10,00Kinder und Jugendliche 6-14 Jahre: freiInfoTel.: 0721/91679888 oder mobil 0170/2935072Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforderlichMindestteilnehmerzahl: 6 Personen",https://kalender.karlsruhe.de/db/termine/stadtleben/joggingtour_karlsruhe-10
Führung Stauden,2025-09-21T10:30:00,Zoologischer Stadtgarten Karlsruhe,"Beim Bahnhofsplatz 4, 76137 Karlsruhe",,,"Der Sommer neigt sich dem
Ende entgegen und dennoch blüht noch eine Vielzahl von Stauden
in voller Pracht.Das Gartenbauamt lädt alle, die sich an der Farbenvielfalt
erfreuen oder gerne Näheres zum Thema Stauden wissen möchten
herzlich zur Fachführung in den Zoologischen Stadtgarten ein.
Wie in den vergangenen Jahren wird die Stauden-Expertin, Frau
Michaela Senk, ihren umfassenden Wissensschatz beim gemeinsamen
Spaziergang zu den unterschiedlich gestalteten Staudenbeeten im
Stadtgarten teilen. Hierbei erhalten die Teilnehmenden wertvolle
Informationen zu den Standortansprüchen, zur optimalen
Pflanzenauswahl, gelungenen Kombinationsmöglichkeiten,
insektenfreundlichen Blühstauden sowie wichtige Pflegetipps für
den eigenen Garten oder können sich einfach nur am Meer der
Farben und Formen erfreuen. Selbstverständlich werden dabei auch
gerne die Fragen der Besuchergruppe beantwortet. Eine Anmeldung
ist nicht erforderlich. Treffpunkt ist am Eingang Nord bei der
Nancyhalle.Die Führung selbst ist kostenfrei, jedoch ist der Erwerb einer
gültigen Eintrittskarte erforderlich. Diese kann über das
Online-Ticketbuchungssystem oder vor Ort an den Kassenhäuschen
erworben werden.",https://kalender.karlsruhe.de/db/termine/architektur/fuhrung_stauden-1
Tag der offenen Tür,2025-09-21T10:00:00,Landwirtschaftliches Technologiezentrum Augustenberg,"Neßlerstraße 23-31, 76227 Karlsruhe - Grötzingen",,,"Unter dem Motto ""entdecken - erleben -
verstehen"" lädt das Landwirtschaftliche Technologiezentrum
Augustenberg (LTZ) zum Tag der offenen Tür ein. Es erwartet Sie
ein buntes Programm mit vielfältigen Informationen über Themen
der Landwirtschaft und Fragen des vorbeugenden Verbraucher- und
Umweltschutzes. In entspannter Atmosphäre dürfen Sie einen Blick
hinter die Kulissen unserer Einrichtung werfen, Neues entdecken
und einen erlebnisreichen Tag verbringen. Erleben Sie die
faszinierende Welt der Labore, drehen Sie mit der Obstlok eine
Runde durch unsere Obstanlage und bummeln Sie über unseren
kleinen Bauernmarkt. Ein bunter Strauß von Aktionen und
Aktivitäten macht den Tag auch für Kinder zu einem besonderen
Erlebnis. Für das leibliche Wohl ist ebenfalls bestens
gesorgt.",https://kalender.karlsruhe.de/db/termine/wirtschaft/tag_der_offenen_tur-15
Karlsruhe Stadtführung per Rad,2025-09-21T10:00:00,City Tour durch Karlsruhe,,,,"Mit dem Fahrrad / E-Bike zeigen wir dir interessante Ecken von Karlsruhe, die dir ansonsten verborgen bleiben.Unsere Gästeführer sind fachlich ausgebildet und Mitglied im Bundesverband der Deutschen Gästeführer e.V.Solltest du über kein eigenes Fahrrad verfügen sprich uns gerne an.Anmeldung erforderlich unter: Marc.Fischer@boservice.org oder Telefon: 0721/91679888 mobil: 0170/2935072Mindestteilnehmeranzahl: 6 PersonenDie Tour kann auch exklusiv als Gruppenevent gebucht werden.Preise:Erwachsene: Euro 18,00Kinder bis 14 Jahre: 10,00Internet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/sportveranstaltung/karlsruhe_stadtfuhrung_per_rad-68
1. Sinfoniekonzert,2025-09-22T19:30:00,"Badisches Staatstheater, Großes Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/musik/1_sinfoniekonzert-1
So gelingt mein Heizungstausch!,2025-09-22T18:30:00,IHK Haus der Wirtschaft,"Lammstraße 13-17, 76133 Karlsruhe",49.0076959,8.4018195,"AmMontag, 22. September um 18:30 Uhrhaben Karlsruher 
Bürgerinnen und Bürger die Möglichkeit, sich imIHK Haus der Wirtschaftumfassend zum Thema Heizungstausch zu informieren.Akteure des 
Handwerks, der Stadtwerke und der Stadt Karlsruhezeigen gemeinsam mit 
den Energieberatern der KEKMöglichkeiten auf, wie die Wärmewende im eigenen Zuhause gelingen kann.Eine Anmeldung ist nicht erforderlich.Teilnehmende Akteure:Handwerkskammer KarlsruheSchornsteinfegerinnung KarlsruheInnung für Sanitär- & Heizungstechnik Karlsruhe-BruchsalElektro-Innung KarlsruheStadt KarlsruheStadtwerke Karlsruhe GmbHStadtwerke Karlsruhe Netzservice GmbHKarlsruher Energie- und Klimaschutzagentur (KEK)",https://kalender.karlsruhe.de/db/termine/literatur/so_gelingt_mein_heizungstausch
KARLSRUHER UMWELTIMPULSE 2025,2025-09-22T18:00:00,TRIANGEL Transfer | Kultur | Raum,"Kaiserstraße 93, 76133 Karlsruhe",49.0092217,8.4087317,"Die Art und
 Weise, wie wir Lebensmittel produzieren und konsumieren, hat 
weitreichende Auswirkungen auf Umwelt, Wirtschaft und Gesellschaft. Um 
den Herausforderungen des Klimawandels, der Ressourcenknappheit und 
einer wachsenden Weltbevölkerung zu begegnen, ist eine nachhaltige 
Lebensmittelproduktion essenziell. Doch welche innovativen Ansätze gibt 
es? Wie können Landwirtschaft, Industrie sowie Verbraucherinnen und 
Verbraucher gemeinsam eine umweltfreundlichere Zukunft gestalten? Und 
welche technologischen Ansätze können helfen, dass Lebensmittel die 
Bedürfnisse der Verbraucherinnen und Verbraucher erfüllen?Wir laden 
Sie herzlich zu den 5. Karlsruher Umweltimpulsen in den Triangel 
Transfer I Kultur I Raum  ein, um gemeinsam mit Expertinnen und Experten
 aus Industrie, Verbänden und Forschung in den Dialog zu treten.",https://kalender.karlsruhe.de/db/termine/wirtschaft/karlsruher_umweltimpulse2025n
Finanzpolitik exklusiv .  Mit Michael Theurer,2025-09-22T18:00:00,Hemingway Lounge in Karlsruhe,"Uhlandstrasse 26, 76135 Karlsruhe",49.0093234,8.3747613,"Diese Veranstaltung ist ein „Muss“ für alle, die wissen wollen, wohin sich die Welt bewegt. Die Vorgaben aus Amerika bedrohen die Weltwirtschaft und haben Auswirkungen auf unseren Wohlstand. Eine Bewertung dieser Situation wird das Mitglied des Vorstandes der Deutschen Bundesbank, Michael Theurer, in der Hemingway Lounge vornehmen. Sein Vortrag trägt den Titel „Resilienz in Zeiten des Wandels – Was bedeuten die aktuellen wirtschaftspolitischen Herausforderungen für Deutschlands Banken?“ Hinter diesem fachspezifisch formulierten Text steckt natürlich das Thema des Abends: Trump und seine Folgen für die (Finanz –) Wirtschaft. Aus vielen Gründen ist Michael Theurer ideal geeignet, die komplizierten Sachverhalte zu bewerten und mit uns zu diskutieren, kommt er doch mit hoher Kompetenz aus seiner langfristigem politischen Erfahrung im Landtag, im Bundestag und im europäischen Parlament, zuletzt als Staatssekretär im Verkehrsministerium der Bundesrepublik Deutschland.",https://kalender.karlsruhe.de/db/termine/literatur/finanzpolitik_exklusiv_mit_michael_theurer
"Ruhestand, und nun?",2025-09-22T18:00:00,"Kaiserstraße 47, Kulturküche","Kaiserstraße 47, 76131 Karlsruhe",49.0090696,8.412492,"Wir bieten dir einen Abend von 18 bis 20 Uhr mit Impulsen und Raum für Austausch. Wir gehen Fragen nach wie: Was liegt hinter mir? Was habe ich in meinem Rucksack? Wo darf es hin gehen?Teilnahme kostenfrei, die Personenzahl ist auf 10 Menschen begrenzt, Anmeldung anzukunftswelten@kraft-netz.de. Wir freuen uns auf euch!",https://kalender.karlsruhe.de/db/termine/literatur/ruhestand_und_nun-1
„Wirtschafts- und Währungspolitik aktuell“ – Michael Theurer,2025-09-22T18:00:00,Hemingway Lounge in Karlsruhe,"Uhlandstrasse 26, 76135 Karlsruhe",49.0093234,8.3747613,"Programm:Michael Theurer, Mitglied des Vorstandes 
der Deutschen Bundesbank (mit politischer Erfahrung im Landtag, Bundestag und europ. 
Parlament) ist ideal geeignet, die komplizierten Sachverhalte zu bewerten und mit uns zu 
diskutieren über „Resilienz in Zeiten des Wandels – Was bedeuten die aktuellen 
wirtschaftspolitischen Herausforderungen für Deutschlands Banken“.Begrenzte Teilnehmerzahl, Anmeldung ab sofort durchÜberweisung von € 10,--/PersonDie Kontodaten finden Sie auf unserer Homepage beim Anmeldeformular.oder nach Verfügbarkeit auch Abendkasse",https://kalender.karlsruhe.de/db/termine/literatur/wirtschafts_und_wahrungspolitik_aktuell_michael_theurer
Stadtrundgang,2025-09-22T17:00:00,Kronenplatz,"Kronenplatz 1, 76133 Karlsruhe",49.0085304,8.4096559,"Seit Anfang des Jahres haben wir die Stadtrundgänge von KonsumGlobal übernommen, damit dieses tolle Angebot weitergehen kann. Nun sind wir endlich bereit und möchten zusammen mit Euch, Orte des Wandels erkunden und entdecken, was sich hier hinsichtlich Klimaschutz, Mobilitätswende und nachhaltiger Konsum in Karlsruhe bewegt. Wie verändert das unsere Stadt und wie wappnet sie sich für die Zukunft?Lass dich inspirieren von Projekten und Möglichkeiten und erfahre, wie du selbst Teil des Wandels sein kannst!Bitte um Anmeldung per Mail:Info@glow-karlsruhe.orgMehr infos: https://glow-karlsruhe.org/aktuelles/",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtrundgang-1
Pilzberatung 2025,2025-09-22T17:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,"am Seiteneingang des Pavillons im Nymphengarten hinter dem NaturkundemuseumPilzfachleute helfen bei der Bestimmung gesammelter Pilze, informieren über Speisewert, Merkmale, Bedeutung im Naturhaushalt und vieles mehr.Als Beratende wirken fachkundige Mitglieder der Arbeitsgruppe Pilze des Naturwissenschaftlichen Vereins Karlsruhe.Das Angebot ist kostenlos!Weitere Informationen unterwww.pilze-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/ausstellungen/pilzberatung2025n-6
"Stadtrundgang ""Karlsruher Green Vibes: Klima, Wandel, deine Stadt""",2025-09-22T17:00:00,Kronenplatz,"Kronenplatz 1, 76133 Karlsruhe",49.0085304,8.4096559,"Die Herausforderungen unserer Zeit machen auch vor Karlsruhe nicht Halt. Wie verändert das unsere Stadt und wie wappnet sie sich für die Zukunft? Zusammen erkunden wir in zwei Stunden und zu Fuß fünf verschiedene Orte des Wandels in unserer Stadt und entdecken, was sich hier hinsichtlich Klimaschutz, Mobilitätswende und nachhaltiger Konsum bewegt. Lass dich inspirieren von Projekten und Möglichkeiten und erfahre, wie du selbst Teil des Wandels sein kannst!Der Stadtrundgang ist für Menschen ab circa 12 Jahren geeignet. Wir möchten, dass alle teilhaben können, daher kontaktiert uns gerne, falls irgendwelche Barrieren existieren, und wir finden eine Lösung. Wir starten gemeinsam am Kronenplatz neben dem Café Intro. Wir empfehlen wetterangepasste Kleidung und eine Anmeldung an info@glow-karlsruhe.org. Mehr Informationen ab Sommer auf unserer Webseite unter Aktuelles.Teilnahme auf Spendenbasis. Am 11.10.2025 wird der Rundgang wiederholt.Eine Veranstaltung von GloW Karlsruhe e.V. im Rahmen der Fairen Wochen Karlsruhe.Foto: GloW Karlsruhe e.V.",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtrundgang_karlsruher_green_vibes
Privatisierung öffentlicher Aufgaben - Gefahren für die Steuerungsfähigkeit von Staaten und für das Gemeinwohl,2025-09-22T16:00:00,Erlöserkirche der Evangelischen methodistischen Kirche,"Hermann-Billing-Straße 11, 76137 Karlsruhe",49.0037665,8.3987642,"Prof. Dr. Dr. Siegfried Broß, MünchenDer Vortrag beschreibt die Entwicklung über die zurückliegenden Jahrzehnte seit seinen frühen Arbeiten zur Problematik und die Folgen in der Gegenwart national und global sowie die verursachte Spaltung der Zivilgesellschaften in den rechtsstaatlich-demokratischen Staaten und das vielfach beklagte Aufkommen von Parteien an den Rändern. Zugleich werden substantielle Vorschläge zur Stabilisierung gemacht, die in der Vergangenheit missachtet wurden, deren Umsetzung allerdings in der Gegenwart kein Verschieben erlauben.Teilnahmegebühr: 5,00 €",https://kalender.karlsruhe.de/db/termine/literatur/privatisierung_offentlicher_aufgaben
NEW-ADULT-WOCHE: Kreativzeit: Book Journal basteln,2025-09-22T16:00:00,Stadtbibliothek karlsruhe - Stadtteilbibliothek Mühlburg - Aktionswoche,"Weinbrennerstraße 79, 76185 Karlsruhe",49.0097914,8.3603292,Du schreibst gerne Tagebuch oder gestaltest Journals? Dann ist diese Kreativzeit genau das Richtige für dich. Gemeinsam basteln wir dein ganz persönliches Bookjournal.Zielgruppe:alle InteressiertenAnmeldung:ohneEintritt:kostenfreiOrt:Stadtteilbibliothek MühlburgFoto:Stadtbibliothek,https://kalender.karlsruhe.de/db/termine/literatur/new_adult_woche_kreativzeit_book_journal_basteln-1
Heimatstadt Karlsruhe Stadtführung,2025-09-22T14:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097996,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-292
Stadtführung: Muslimisches Leben in Karlsruhe,2025-09-22T10:30:00,Alle Infos bei Anmeldung,Karlsruhe,52.9146492,12.1876414,"©Nasrin FarkhariDie Führung durch Karlsruhe stellt muslimischen wie nicht-muslimischen Menschen Aspekte des gegenwärtigen muslimischen Lebens in der Stadt vor. Sie möchte auch die Frage nach der Geschichte der Muslime und des Islams beziehungsweise der muslimischen Kultur in Karlsruhe klären. Gemeinsam wollen wir die Stadt aus dem Blickwinkel der hier lebenden Muslime betrachten und uns auf die Suche nach Orten begeben, die in der Geschichte seit etwa 1950 und der Gegenwart muslimischer Menschen eine Rolle spielen.Angesprochene Themen:Islamische Glaubenspraxis (z.B. Rituelles Gebet, Essensvorschriften, Bestattungsrituale), Geschichte und Infrastruktur muslimischer Vereine in Karlsruhe (z.B. Muslimische Gemeinden, Moscheen, Studierendenverein, Dachverband, Kindergarten), Geschichten von ZeitzeugInnen muslimischen Lebens Karlsruhe, Antimuslimischer Rassismus, Geschichten zur kulinarischen Vielfalt in Karlsruhe, Interreligiöser Dialog, Muslimisches Engagement (Teilhabe & Demokratie)",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtfuhrung_muslimisches_leben_in_karlsruhe
